"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.341204330E-1,-5.326322280E-4,-3.728425596E-3,1.917476021E-2
2.361194960E-1,1.065264456E-3,-6.924218964E-3,1.757686399E-2
2.381194960E-1,2.130528912E-3,-7.989482954E-3,2.024002373E-2
2.401194170E-1,3.728425596E-3,-9.587380104E-3,2.183792181E-2
2.421189880E-1,5.326322280E-4,-8.522115648E-3,2.290318534E-2
2.441178940E-1,2.130528912E-3,-1.012001187E-2,2.077265643E-2
2.461166050E-1,5.326322280E-4,-9.054748341E-3,2.077265643E-2
2.481155110E-1,-5.326322280E-4,-5.326322280E-3,2.077265643E-2
2.501147690E-1,-1.597896684E-3,-2.663161140E-3,2.130528912E-2
2.521144170E-1,-5.326322280E-4,-2.130528912E-3,2.077265643E-2
2.541143390E-1,-5.326322280E-4,-2.663161140E-3,2.183792181E-2
2.561134020E-1,1.065264456E-3,1.065264456E-3,2.024002373E-2
2.581121910E-1,1.597896684E-3,3.728425596E-3,2.183792181E-2
2.601111750E-1,2.663161140E-3,4.793690052E-3,2.183792181E-2
2.621102770E-1,2.663161140E-3,3.728425596E-3,2.024002373E-2
2.641097300E-1,1.597896684E-3,7.989482954E-3,2.183792181E-2
2.661094570E-1,2.663161140E-3,6.391586736E-3,2.077265643E-2
2.681091440E-1,1.065264456E-3,8.522115648E-3,1.917476021E-2
2.701080110E-1,1.597896684E-3,9.587380104E-3,1.917476021E-2
2.721078550E-1,0.000000000E0,5.326322280E-3,1.491370238E-2
2.741079720E-1,2.130528912E-3,4.261057824E-3,1.438106969E-2
2.761075820E-1,3.195793368E-3,1.597896684E-3,1.331580617E-2
2.781075420E-1,1.597896684E-3,-1.065264456E-3,1.278317347E-2
2.801073080E-1,3.728425596E-3,-5.326322280E-4,1.118527725E-2
2.821073080E-1,4.793690052E-3,-3.195793368E-3,1.118527725E-2
2.841069570E-1,3.728425596E-3,-3.195793368E-3,9.587380104E-3
2.861060580E-1,0.000000000E0,-4.793690052E-3,7.989482954E-3
2.881057070E-1,-5.326322280E-4,-6.924218964E-3,9.587380104E-3
2.901055890E-1,-1.065264456E-3,-6.391586736E-3,7.989482954E-3
2.921045350E-1,2.130528912E-3,-9.587380104E-3,5.326322280E-3
2.941031670E-1,2.130528912E-3,-7.456851192E-3,5.858954508E-3
2.961024250E-1,2.130528912E-3,-9.587380104E-3,4.261057824E-3
2.981024250E-1,2.663161140E-3,-9.054748341E-3,5.326322280E-3
3.001020740E-1,2.130528912E-3,-7.456851192E-3,5.326322280E-3
3.021021910E-1,2.130528912E-3,-5.326322280E-3,3.728425596E-3
3.041024250E-1,-5.326322280E-4,-3.728425596E-3,5.326322280E-3
3.061020740E-1,0.000000000E0,-2.130528912E-3,4.261057824E-3
3.081022300E-1,0.000000000E0,1.065264456E-3,2.130528912E-3
3.101032850E-1,1.597896684E-3,5.326322280E-4,-1.065264456E-3
3.121040270E-1,2.663161140E-3,2.130528912E-3,-1.065264456E-3
3.141045350E-1,3.728425596E-3,1.597896684E-3,-3.728425596E-3
3.161044960E-1,5.326322280E-3,4.261057824E-3,-3.728425596E-3
3.181042220E-1,2.663161140E-3,4.261057824E-3,-5.858954508E-3
3.201037530E-1,4.261057824E-3,2.663161140E-3,-7.989482954E-3
3.221034020E-1,3.728425596E-3,4.261057824E-3,-8.522115648E-3
3.241023470E-1,3.728425596E-3,4.261057824E-3,-1.012001187E-2
3.261019570E-1,2.663161140E-3,3.195793368E-3,-1.171790902E-2
3.281020350E-1,1.065264456E-3,0.000000000E0,-1.278317347E-2
3.301022300E-1,1.597896684E-3,-1.597896684E-3,-1.384843793E-2
