"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.341411550E-1,-1.374999993E-4,-5.499999970E-4,-2.612499986E-3
3.366417690E-1,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
3.391420930E-1,-1.374999993E-4,1.649999991E-3,-1.649999991E-3
3.416427060E-1,-1.374999993E-4,-5.499999970E-4,-3.712499980E-3
3.441430160E-1,9.624999948E-4,-5.499999970E-4,-3.712499980E-3
3.466435520E-1,-1.099999994E-3,5.499999970E-4,-2.612499986E-3
3.491439390E-1,2.062499989E-3,-5.499999970E-4,-3.712499980E-3
3.516444750E-1,9.624999948E-4,-5.499999970E-4,-1.649999991E-3
3.541448620E-1,2.062499989E-3,-5.499999970E-4,-2.612499986E-3
3.566453980E-1,2.062499989E-3,5.499999970E-4,-2.612499986E-3
3.591457850E-1,-1.374999993E-4,-5.499999970E-4,-2.612499986E-3
3.616463020E-1,9.624999948E-4,5.499999970E-4,-1.649999991E-3
3.641466890E-1,9.624999948E-4,1.649999991E-3,-1.649999991E-3
3.666472250E-1,9.624999948E-4,-5.499999970E-4,5.499999970E-4
3.691476120E-1,-1.099999994E-3,1.649999991E-3,-1.649999991E-3
3.716481440E-1,-1.374999993E-4,5.499999970E-4,-1.649999991E-3
3.741484530E-1,-1.374999993E-4,5.499999970E-4,1.649999991E-3
3.766488360E-1,-1.374999993E-4,1.649999991E-3,-1.649999991E-3
3.791493740E-1,9.624999948E-4,-5.499999970E-4,5.499999970E-4
3.816497510E-1,-1.099999994E-3,1.649999991E-3,1.649999991E-3
3.841502870E-1,-1.374999993E-4,-5.499999970E-4,-5.499999970E-4
3.866506740E-1,-1.374999993E-4,-5.499999970E-4,-5.499999970E-4
3.891512110E-1,-1.374999993E-4,5.499999970E-4,1.649999991E-3
3.916516120E-1,2.062499989E-3,-5.499999970E-4,-1.649999991E-3
3.941521490E-1,9.624999948E-4,1.649999991E-3,5.499999970E-4
3.966525350E-1,-1.374999993E-4,-1.649999991E-3,-5.499999970E-4
3.991530720E-1,2.062499989E-3,5.499999970E-4,-1.649999991E-3
4.016533660E-1,9.624999948E-4,-5.499999970E-4,-2.612499986E-3
4.041539800E-1,9.624999948E-4,-5.499999970E-4,-2.612499986E-3
