"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.671126325E0,-1.969500035E-1,-6.495000422E-2,9.853050232E0
3.673626861E0,-1.939500123E-1,-5.100000277E-2,9.843000412E0
3.676127171E0,-1.729500145E-1,-5.595000088E-2,9.850950241E0
3.678627568E0,-1.920000017E-1,-4.800000042E-2,9.853050232E0
3.681127877E0,-1.969500035E-1,-4.095000029E-2,9.841050148E0
3.683628185E0,-1.969500035E-1,-4.605000094E-2,9.847950935E0
3.686128722E0,-1.770000011E-1,-4.095000029E-2,9.847950935E0
3.688629041E0,-1.650000066E-1,-3.195000067E-2,9.847950935E0
3.691129424E0,-1.870500147E-1,-3.405000269E-2,9.855000496E0
3.693629734E0,-1.870500147E-1,-1.995000057E-2,9.858000755E0
3.696130041E0,-1.969500035E-1,-4.095000029E-2,9.831000328E0
3.698630539E0,-2.010000050E-1,-2.700000070E-2,9.843000412E0
3.701130848E0,-2.130000144E-1,-2.505000122E-2,9.841050148E0
3.703631156E0,-2.160000056E-1,-1.500000060E-2,9.841050148E0
3.706131539E0,-2.230500132E-1,-1.305000018E-2,9.853050232E0
3.708631853E0,-2.490000129E-1,-1.050000079E-3,9.859950066E0
3.711132390E0,-2.419500053E-1,1.800000109E-2,9.847950935E0
3.713632700E0,-2.760000229E-1,1.005000062E-2,9.841050148E0
3.716133082E0,-2.680500150E-1,2.505000122E-2,9.841050148E0
3.718633407E0,-2.899500132E-1,1.995000057E-2,9.838950157E0
3.721133715E0,-2.880000174E-1,3.705000132E-2,9.835950851E0
3.723634251E0,-2.989500165E-1,5.100000277E-2,9.862950325E0
3.726134561E0,-3.139500022E-1,3.000000119E-2,9.855000496E0
3.728634943E0,-2.950500250E-1,2.505000122E-2,9.853050232E0
3.731135243E0,-3.019500077E-1,3.000000119E-2,9.843000412E0
3.733635780E0,-3.160500228E-1,3.705000132E-2,9.843000412E0
3.736136089E0,-3.160500228E-1,3.405000269E-2,9.855000496E0
3.738636472E0,-3.210000098E-1,4.605000094E-2,9.831000328E0
3.741136772E0,-3.109500110E-1,3.705000132E-2,9.843000412E0
3.743637079E0,-3.210000098E-1,3.705000132E-2,9.834000587E0
3.746137387E0,-2.880000174E-1,1.800000109E-2,9.835950851E0
3.748637923E0,-2.830500007E-1,1.995000057E-2,9.841050148E0
3.751138229E0,-2.800500095E-1,3.195000067E-2,9.850950241E0
3.753638612E0,-2.590500116E-1,3.000000119E-2,9.843000412E0
3.756138921E0,-2.730000019E-1,4.905000329E-2,9.834000587E0
3.758639458E0,-2.610000074E-1,5.805000290E-2,9.841050148E0
3.761139768E0,-2.440500110E-1,5.100000277E-2,9.835950851E0
3.763640075E0,-2.440500110E-1,4.605000094E-2,9.850950241E0
3.766140458E0,-2.419500053E-1,5.295000225E-2,9.846000671E0
3.768640768E0,-2.299500108E-1,6.105000153E-2,9.850950241E0
3.771141304E0,-2.350500077E-1,6.795000285E-2,9.850950241E0
3.773641609E0,-2.299500108E-1,8.505000174E-2,9.838950157E0
3.776141991E0,-2.320500165E-1,6.795000285E-2,9.846000671E0
3.778642301E0,-2.299500108E-1,7.005000114E-2,9.853050232E0
3.781142838E0,-2.230500132E-1,7.500000298E-2,9.841050148E0
3.783643152E0,-2.299500108E-1,9.195000678E-2,9.843000412E0
3.786143460E0,-2.200500071E-1,1.009500027E-1,9.843000412E0
3.788643843E0,-2.130000144E-1,1.110000089E-1,9.846000671E0
3.791144152E0,-2.200500071E-1,1.210500076E-1,9.853050232E0
3.793644693E0,-1.990500093E-1,1.180500090E-1,9.850950241E0
3.796145003E0,-2.110500038E-1,1.350000054E-1,9.841050148E0
3.798645310E0,-1.870500147E-1,1.129500046E-1,9.847950935E0
3.801145693E0,-1.699500084E-1,1.210500076E-1,9.846000671E0
3.803645994E0,-1.440000087E-1,1.300500035E-1,9.847950935E0
3.806146530E0,-1.219500080E-1,1.180500090E-1,9.838950157E0
3.808646840E0,-8.205000311E-2,1.110000089E-1,9.847950935E0
3.811147147E0,-5.295000225E-2,1.110000089E-1,9.855000496E0
3.813647501E0,-3.405000269E-2,1.159500033E-1,9.850950241E0
3.816147811E0,-3.405000269E-2,9.900000691E-2,9.858000755E0
3.818648347E0,-3.000000026E-3,1.180500090E-1,9.847950935E0
3.821148657E0,-7.050000131E-3,1.039500013E-1,9.838950157E0
3.823648965E0,-3.000000026E-3,9.900000691E-2,9.834000587E0
3.826149342E0,-1.905000024E-2,8.895000070E-2,9.847950935E0
3.828649652E0,-4.095000029E-2,1.060500070E-1,9.847950935E0
3.831150188E0,-2.700000070E-2,8.505000174E-2,9.846000671E0
3.833650498E0,-3.105000220E-2,7.995000482E-2,9.847950935E0
3.836150910E0,-6.195000187E-2,6.795000285E-2,9.841050148E0
3.838651219E0,-6.000000238E-2,6.300000101E-2,9.829050064E0
3.841151527E0,-8.205000311E-2,7.005000114E-2,9.841050148E0
3.843651835E0,-9.405000508E-2,5.805000290E-2,9.829050064E0
3.846152356E0,-1.099500060E-1,4.395000264E-2,9.831000328E0
3.848652666E0,-1.249500066E-1,4.605000094E-2,9.835950851E0
3.851153049E0,-1.440000087E-1,4.605000094E-2,9.835950851E0
3.853653358E0,-1.459500045E-1,2.205000073E-2,9.843000412E0
3.856153876E0,-1.680000126E-1,3.195000067E-2,9.834000587E0
3.858654185E0,-1.849500090E-1,1.995000057E-2,9.846000671E0
3.861154493E0,-1.680000126E-1,1.995000057E-2,9.858000755E0
3.863654876E0,-2.110500038E-1,1.800000109E-2,9.850950241E0
3.866155209E0,-2.089500129E-1,1.800000109E-2,9.841050148E0
3.868655746E0,-2.230500132E-1,3.405000269E-2,9.855000496E0
3.871156056E0,-2.350500077E-1,5.805000290E-2,9.846000671E0
3.873656438E0,-2.490000129E-1,5.100000277E-2,9.853050232E0
3.876156748E0,-2.710500062E-1,6.105000153E-2,9.846000671E0
3.878657298E0,-2.779500186E-1,6.300000101E-2,9.841050148E0
3.881157608E0,-2.989500165E-1,6.105000153E-2,9.850950241E0
3.883657916E0,-3.109500110E-1,6.105000153E-2,9.838950157E0
3.886158298E0,-3.019500077E-1,7.995000482E-2,9.858000755E0
3.888658608E0,-3.210000098E-1,8.205000311E-2,9.847950935E0
3.891159145E0,-3.450000286E-1,8.205000311E-2,9.835950851E0
3.893659454E0,-3.400500119E-1,1.039500013E-1,9.826950073E0
3.896159837E0,-3.640500307E-1,9.195000678E-2,9.838950157E0
3.898660147E0,-3.709500134E-1,1.060500070E-1,9.855000496E0
3.901160454E0,-3.589500189E-1,9.900000691E-2,9.847950935E0
3.903660991E0,-3.829500079E-1,1.039500013E-1,9.834000587E0
3.906161300E0,-3.900000155E-1,9.195000678E-2,9.862950325E0
3.908661608E0,-3.709500134E-1,7.695000619E-2,9.835950851E0
3.911162000E0,-3.709500134E-1,7.995000482E-2,9.838950157E0
3.913662309E0,-3.739500046E-1,7.995000482E-2,9.858000755E0
3.916162846E0,-3.810000122E-1,8.505000174E-2,9.855000496E0
3.918663156E0,-3.690000176E-1,6.795000285E-2,9.847950935E0
3.921163454E0,-3.670500219E-1,9.195000678E-2,9.847950935E0
3.923663837E0,-3.469500244E-1,8.505000174E-2,9.853050232E0
3.926164147E0,-3.349500299E-1,8.700000495E-2,9.841050148E0
3.928664683E0,-3.210000098E-1,8.505000174E-2,9.847950935E0
3.931164979E0,-3.070500195E-1,9.900000691E-2,9.846000671E0
3.933665361E0,-2.989500165E-1,7.995000482E-2,9.841050148E0
3.936165671E0,-2.830500007E-1,7.500000298E-2,9.847950935E0
3.938665979E0,-2.779500186E-1,7.995000482E-2,9.850950241E0
3.941166515E0,-2.560500205E-1,8.505000174E-2,9.841050148E0
3.943666810E0,-2.539499998E-1,6.300000101E-2,9.841050148E0
3.946167193E0,-2.539499998E-1,8.505000174E-2,9.847950935E0
3.948667502E0,-2.560500205E-1,7.995000482E-2,9.838950157E0
3.951168039E0,-2.659500241E-1,7.695000619E-2,9.841050148E0
3.953668335E0,-2.659500241E-1,7.304999977E-2,9.855000496E0
3.956168717E0,-2.730000019E-1,7.500000298E-2,9.850950241E0
3.958668950E0,-2.800500095E-1,8.505000174E-2,9.862950325E0
3.961169333E0,-3.040500283E-1,7.005000114E-2,9.855000496E0
3.963669642E0,-3.259500265E-1,7.995000482E-2,9.850950241E0
3.966170179E0,-3.550500274E-1,7.500000298E-2,9.846000671E0
3.968670488E0,-3.550500274E-1,8.700000495E-2,9.843000412E0
3.971170871E0,-3.949500322E-1,1.039500013E-1,9.850950241E0
3.973671170E0,-4.260000288E-1,1.060500070E-1,9.855000496E0
3.976171706E0,-4.480500221E-1,1.249500066E-1,9.850950241E0
3.978672016E0,-4.549500346E-1,1.180500090E-1,9.850950241E0
3.981172324E0,-4.770000279E-1,1.129500046E-1,9.835950851E0
3.983672706E0,-4.980000257E-1,1.249500066E-1,9.835950851E0
3.986173016E0,-5.050500035E-1,1.090500057E-1,9.847950935E0
3.988673552E0,-5.200500488E-1,1.180500090E-1,9.855000496E0
3.991173862E0,-5.200500488E-1,1.129500046E-1,9.834000587E0
3.993674245E0,-5.460000038E-1,1.279500127E-1,9.841050148E0
3.996174569E0,-5.170500278E-1,1.210500076E-1,9.846000671E0
3.998674877E0,-5.200500488E-1,1.230000034E-1,9.843000412E0
4.001175185E0,-5.370000005E-1,1.060500070E-1,9.853050232E0
4.003675721E0,-5.130000114E-1,1.090500057E-1,9.843000412E0
4.006176007E0,-5.050500035E-1,1.090500057E-1,9.846000671E0
4.008676390E0,-4.980000257E-1,1.110000089E-1,9.850950241E0
4.011176699E0,-4.909500182E-1,1.110000089E-1,9.853050232E0
4.013677236E0,-4.690500200E-1,1.129500046E-1,9.841050148E0
4.016177545E0,-4.429500103E-1,1.110000089E-1,9.859950066E0
4.018677928E0,-4.309500158E-1,1.180500090E-1,9.834000587E0
4.021178238E0,-4.260000288E-1,1.129500046E-1,9.826950073E0
4.023678545E0,-3.979500234E-1,1.159500033E-1,9.850950241E0
4.026179082E0,-3.859500289E-1,1.210500076E-1,9.846000671E0
4.028679425E0,-3.619500101E-1,1.129500046E-1,9.847950935E0
4.031179807E0,-3.570000231E-1,1.300500035E-1,9.859950066E0
4.033680117E0,-3.400500119E-1,1.440000087E-1,9.850950241E0
4.036180425E0,-3.330000043E-1,1.350000054E-1,9.841050148E0
4.038680961E0,-3.280500174E-1,1.350000054E-1,9.850950241E0
4.041181257E0,-2.950500250E-1,1.399500072E-1,9.850950241E0
4.043681639E0,-2.779500186E-1,1.420500129E-1,9.850950241E0
4.046181949E0,-2.590500116E-1,1.540500075E-1,9.841050148E0
4.048682257E0,-2.400000095E-1,1.680000126E-1,9.843000412E0
4.051182807E0,-2.160000056E-1,1.680000126E-1,9.846000671E0
4.053683117E0,-2.089500129E-1,1.759500057E-1,9.843000412E0
4.056183425E0,-1.800000072E-1,1.920000017E-1,9.829050064E0
4.058683807E0,-1.770000011E-1,1.999500096E-1,9.847950935E0
4.061184117E0,-1.579500139E-1,1.849500090E-1,9.831000328E0
4.063684653E0,-1.489500105E-1,1.999500096E-1,9.838950157E0
4.066184963E0,-1.459500045E-1,2.089500129E-1,9.838950157E0
4.068685346E0,-1.459500045E-1,2.230500132E-1,9.835950851E0
4.071185655E0,-1.560000032E-1,2.020500153E-1,9.846000671E0
4.073685973E0,-1.459500045E-1,1.999500096E-1,9.838950157E0
4.076186510E0,-1.440000087E-1,2.040000111E-1,9.850950241E0
4.078686819E0,-1.270500124E-1,1.900500059E-1,9.850950241E0
4.081187202E0,-1.369500011E-1,1.999500096E-1,9.841050148E0
4.083687512E0,-1.219500080E-1,1.849500090E-1,9.853050232E0
4.086188048E0,-1.249500066E-1,1.830000132E-1,9.847950935E0
4.088688358E0,-1.390500069E-1,1.560000032E-1,9.841050148E0
4.091188740E0,-1.510500014E-1,1.469999999E-1,9.834000587E0
4.093689064E0,-1.489500105E-1,1.300500035E-1,9.843000412E0
4.096189372E0,-1.339500099E-1,9.195000678E-2,9.841050148E0
4.098689908E0,-1.249500066E-1,1.009500027E-1,9.850950241E0
4.101190218E0,-1.369500011E-1,7.304999977E-2,9.853050232E0
4.103690606E0,-1.440000087E-1,8.205000311E-2,9.853050232E0
4.106190915E0,-1.410000026E-1,4.905000329E-2,9.847950935E0
4.108691452E0,-1.530000120E-1,3.900000080E-2,9.850950241E0
4.111191531E0,-1.459500045E-1,5.295000225E-2,9.826950073E0
4.113692067E0,-1.680000126E-1,5.295000225E-2,9.846000671E0
4.116192382E0,-1.750500053E-1,5.595000088E-2,9.843000412E0
4.118692765E0,-1.890000105E-1,7.304999977E-2,9.838950157E0
4.121193074E0,-2.130000144E-1,7.995000482E-2,9.847950935E0
4.123693611E0,-2.110500038E-1,7.500000298E-2,9.846000671E0
4.126193905E0,-2.200500071E-1,1.009500027E-1,9.853050232E0
4.128694288E0,-2.160000056E-1,7.995000482E-2,9.855000496E0
4.131194598E0,-2.110500038E-1,8.205000311E-2,9.853050232E0
4.133694905E0,-2.040000111E-1,9.705000371E-2,9.831000328E0
4.136195457E0,-1.990500093E-1,8.505000174E-2,9.841050148E0
4.138695767E0,-1.939500123E-1,7.304999977E-2,9.835950851E0
4.141196149E0,-1.750500053E-1,1.039500013E-1,9.834000587E0
4.143696459E0,-1.920000017E-1,9.900000691E-2,9.850950241E0
4.146196985E0,-1.699500084E-1,9.705000371E-2,9.841050148E0
4.148697295E0,-1.609500051E-1,9.900000691E-2,9.850950241E0
4.151197603E0,-1.459500045E-1,1.110000089E-1,9.841050148E0
4.153697985E0,-1.650000066E-1,1.180500090E-1,9.846000671E0
4.156198310E0,-1.489500105E-1,1.159500033E-1,9.847950935E0
4.158698618E0,-1.489500105E-1,1.039500013E-1,9.853050232E0
4.161199154E0,-1.650000066E-1,1.090500057E-1,9.834000587E0
4.163699464E0,-1.609500051E-1,1.180500090E-1,9.843000412E0
4.166199832E0,-1.339500099E-1,1.249500066E-1,9.829050064E0
4.168700141E0,-1.219500080E-1,1.319999993E-1,9.847950935E0
4.171200449E0,-1.099500060E-1,1.230000034E-1,9.835950851E0
4.173700985E0,-9.405000508E-2,1.230000034E-1,9.862950325E0
4.176201295E0,-9.105000645E-2,1.060500070E-1,9.858000755E0
4.178701678E0,-7.200000435E-2,1.039500013E-1,9.847950935E0
4.181201987E0,-7.395000011E-2,8.895000070E-2,9.841050148E0
4.183702524E0,-4.305000231E-2,1.009500027E-1,9.835950851E0
4.186202834E0,-1.200000010E-2,9.705000371E-2,9.835950851E0
4.188703151E0,-1.200000010E-2,7.304999977E-2,9.847950935E0
4.191203534E0,-3.000000026E-3,7.304999977E-2,9.843000412E0
4.193703844E0,0.000000000E0,8.205000311E-2,9.838950157E0
4.196204380E0,1.095000096E-2,7.304999977E-2,9.862950325E0
4.198704661E0,4.050000105E-3,4.605000094E-2,9.855000496E0
4.201205043E0,1.095000096E-2,5.295000225E-2,9.847950935E0
4.203705353E0,4.050000105E-3,3.405000269E-2,9.846000671E0
4.206205890E0,0.000000000E0,2.505000122E-2,9.823950768E0
4.208705982E0,-1.200000010E-2,1.005000062E-2,9.846000671E0
4.211206519E0,-3.405000269E-2,3.000000026E-3,9.843000412E0
4.213706829E0,-5.295000225E-2,-2.700000070E-2,9.838950157E0
4.216207211E0,-8.205000311E-2,-3.405000269E-2,9.846000671E0
4.218707492E0,-8.205000311E-2,-3.705000132E-2,9.859950066E0
4.221208028E0,-1.030500084E-1,-4.800000042E-2,9.841050148E0
4.223708338E0,-1.390500069E-1,-6.300000101E-2,9.850950241E0
4.226208721E0,-1.579500139E-1,-6.495000422E-2,9.841050148E0
4.228709030E0,-1.870500147E-1,-7.200000435E-2,9.853050232E0
4.231209343E0,-1.849500090E-1,-1.039500013E-1,9.838950157E0
4.233709880E0,-1.990500093E-1,-1.230000034E-1,9.843000412E0
4.236210189E0,-2.160000056E-1,-1.230000034E-1,9.847950935E0
4.238710572E0,-2.470500171E-1,-1.300500035E-1,9.853050232E0
4.241210872E0,-2.610000074E-1,-1.420500129E-1,9.835950851E0
4.243711408E0,-2.880000174E-1,-1.469999999E-1,9.853050232E0
4.246211718E0,-3.109500110E-1,-1.590000093E-1,9.835950851E0
4.248712026E0,-3.379500210E-1,-1.540500075E-1,9.850950241E0
4.251212404E0,-3.589500189E-1,-1.350000054E-1,9.850950241E0
4.253712714E0,-3.690000176E-1,-1.609500051E-1,9.834000587E0
4.256213250E0,-4.099500179E-1,-1.440000087E-1,9.853050232E0
4.258713560E0,-4.240500331E-1,-1.540500075E-1,9.850950241E0
4.261213928E0,-4.309500158E-1,-1.469999999E-1,9.853050232E0
4.263714237E0,-4.410000145E-1,-1.270500124E-1,9.855000496E0
4.266214545E0,-4.480500221E-1,-1.060500070E-1,9.847950935E0
4.268714853E0,-4.500000179E-1,-1.249500066E-1,9.846000671E0
4.271215384E0,-4.410000145E-1,-1.060500070E-1,9.846000671E0
4.273715694E0,-4.290000200E-1,-9.405000508E-2,9.841050148E0
4.276216077E0,-4.240500331E-1,-1.110000089E-1,9.855000496E0
4.278716386E0,-4.020000100E-1,-1.080000028E-1,9.850950241E0
4.281216923E0,-3.900000155E-1,-8.400000632E-2,9.843000412E0
4.283717242E0,-3.880500197E-1,-8.700000495E-2,9.858000755E0
4.286217550E0,-3.709500134E-1,-7.005000114E-2,9.841050148E0
4.288717933E0,-3.520500064E-1,-4.395000264E-2,9.841050148E0
4.291218242E0,-3.310500085E-1,-4.800000042E-2,9.859950066E0
4.293718779E0,-3.430500031E-1,-2.205000073E-2,9.847950935E0
4.296219118E0,-3.139500022E-1,-3.195000067E-2,9.850950241E0
4.298719425E0,-3.160500228E-1,-3.000000026E-3,9.843000412E0
4.301219808E0,-3.109500110E-1,6.000000052E-3,9.846000671E0
4.303720118E0,-3.139500022E-1,-1.305000018E-2,9.838950157E0
4.306220654E0,-2.920500040E-1,-1.005000062E-2,9.838950157E0
4.308720964E0,-2.920500040E-1,1.305000018E-2,9.826950073E0
4.311221346E0,-2.920500040E-1,1.005000062E-2,9.859950066E0
4.313721656E0,-2.560500205E-1,1.005000062E-2,9.847950935E0
4.316222207E0,-2.610000074E-1,3.000000119E-2,9.847950935E0
4.318722516E0,-2.470500171E-1,2.505000122E-2,9.850950241E0
4.321222899E0,-2.299500108E-1,3.195000067E-2,9.834000587E0
4.323723132E0,-2.230500132E-1,6.000000052E-3,9.843000412E0
4.326223533E0,-1.920000017E-1,1.005000062E-2,9.835950851E0
4.328723843E0,-2.110500038E-1,3.900000080E-2,9.841050148E0
4.331224379E0,-1.800000072E-1,2.700000070E-2,9.855000496E0
4.333724689E0,-1.849500090E-1,2.700000070E-2,9.843000412E0
4.336225058E0,-1.680000126E-1,1.005000062E-2,9.841050148E0
4.338725367E0,-1.510500014E-1,1.500000060E-2,9.841050148E0
4.341225904E0,-1.489500105E-1,1.995000057E-2,9.847950935E0
4.343726214E0,-1.459500045E-1,1.995000057E-2,9.838950157E0
4.346226521E0,-1.219500080E-1,-7.950000465E-3,9.846000671E0
4.348726918E0,-1.030500084E-1,-2.505000122E-2,9.846000671E0
4.351227228E0,-1.030500084E-1,-3.195000067E-2,9.847950935E0
4.353727764E0,-1.099500060E-1,-4.800000042E-2,9.853050232E0
4.356228074E0,-1.339500099E-1,-5.100000277E-2,9.823950768E0
4.358728442E0,-1.270500124E-1,-6.795000285E-2,9.853050232E0
4.361228752E0,-1.440000087E-1,-4.095000029E-2,9.831000328E0
4.363729060E0,-1.410000026E-1,-5.100000277E-2,9.847950935E0
4.366229367E0,-1.579500139E-1,-3.900000080E-2,9.843000412E0
4.368729904E0,-1.609500051E-1,-4.095000029E-2,9.847950935E0
4.371230223E0,-1.770000011E-1,-4.095000029E-2,9.865050316E0
4.373730605E0,-2.010000050E-1,-2.205000073E-2,9.859950066E0
4.376230915E0,-1.969500035E-1,-1.995000057E-2,9.843000412E0
4.378731451E0,-2.089500129E-1,-7.950000465E-3,9.835950851E0
4.381231752E0,-2.130000144E-1,-3.000000026E-3,9.843000412E0
4.383732060E0,-2.299500108E-1,3.000000119E-2,9.846000671E0
4.386232442E0,-2.520000041E-1,3.000000119E-2,9.867000580E0
4.388732752E0,-2.590500116E-1,4.905000329E-2,9.846000671E0
4.391233303E0,-2.590500116E-1,6.795000285E-2,9.853050232E0
4.393733612E0,-2.610000074E-1,7.005000114E-2,9.847950935E0
4.396233995E0,-2.730000019E-1,6.300000101E-2,9.834000587E0
4.398734305E0,-2.880000174E-1,8.700000495E-2,9.846000671E0
4.401234612E0,-2.850000262E-1,8.895000070E-2,9.850950241E0
4.403735159E0,-2.779500186E-1,1.060500070E-1,9.850950241E0
4.406235469E0,-2.850000262E-1,1.180500090E-1,9.831000328E0
4.408735851E0,-2.850000262E-1,1.180500090E-1,9.834000587E0
4.411236161E0,-2.760000229E-1,1.249500066E-1,9.846000671E0
4.413736469E0,-2.470500171E-1,1.399500072E-1,9.858000755E0
4.416237005E0,-2.350500077E-1,1.540500075E-1,9.858000755E0
4.418737315E0,-2.200500071E-1,1.540500075E-1,9.850950241E0
4.421237622E0,-1.819500029E-1,1.489500105E-1,9.846000671E0
4.423738000E0,-1.920000017E-1,1.469999999E-1,9.846000671E0
4.426238310E0,-1.650000066E-1,1.350000054E-1,9.858000755E0
4.428738846E0,-1.440000087E-1,1.489500105E-1,9.831000328E0
4.431239156E0,-1.270500124E-1,1.540500075E-1,9.855000496E0
4.433739538E0,-9.405000508E-2,1.540500075E-1,9.859950066E0
4.436239853E0,-7.695000619E-2,1.399500072E-1,9.841050148E0
4.438740161E0,-8.205000311E-2,1.489500105E-1,9.850950241E0
4.441240697E0,-8.205000311E-2,1.519500017E-1,9.850950241E0
4.443741007E0,-7.905000448E-2,1.279500127E-1,9.847950935E0
4.446241409E0,-7.695000619E-2,1.540500075E-1,9.841050148E0
4.448741718E0,-9.105000645E-2,1.639500111E-1,9.834000587E0
4.451242255E0,-7.695000619E-2,1.609500051E-1,9.843000412E0
4.453742565E0,-8.595000207E-2,1.440000087E-1,9.838950157E0
4.456242952E0,-1.030500084E-1,1.420500129E-1,9.843000412E0
4.458743262E0,-9.405000508E-2,1.639500111E-1,9.850950241E0
4.461243570E0,-9.405000508E-2,1.540500075E-1,9.841050148E0
4.463744106E0,-8.595000207E-2,1.609500051E-1,9.850950241E0
4.466244416E0,-7.905000448E-2,1.440000087E-1,9.853050232E0
4.468744798E0,-9.795000404E-2,1.590000093E-1,9.838950157E0
4.471245108E0,-1.009500027E-1,1.609500051E-1,9.834000587E0
4.473745416E0,-1.060500070E-1,1.590000093E-1,9.853050232E0
4.476245723E0,-1.150500029E-1,1.609500051E-1,9.841050148E0
4.478746269E0,-1.180500090E-1,1.420500129E-1,9.843000412E0
4.481246579E0,-1.440000087E-1,1.440000087E-1,9.838950157E0
4.483746961E0,-1.609500051E-1,1.680000126E-1,9.838950157E0
4.486247271E0,-2.089500129E-1,1.680000126E-1,9.858000755E0
4.488747807E0,-2.230500132E-1,1.660500020E-1,9.846000671E0
4.491248117E0,-2.440500110E-1,1.729500145E-1,9.846000671E0
4.493748500E0,-2.400000095E-1,1.540500075E-1,9.871950150E0
4.496248809E0,-2.830500007E-1,1.609500051E-1,9.855000496E0
4.498749117E0,-3.109500110E-1,1.540500075E-1,9.853050232E0
4.501249640E0,-3.229500055E-1,1.560000032E-1,9.855000496E0
4.503749949E0,-3.589500189E-1,1.469999999E-1,9.823950768E0
4.506250332E0,-3.690000176E-1,1.660500020E-1,9.855000496E0
4.508750642E0,-3.859500289E-1,1.469999999E-1,9.855000496E0
4.511250963E0,-3.979500234E-1,1.609500051E-1,9.838950157E0
4.513751500E0,-4.120500088E-1,1.609500051E-1,9.858000755E0
4.516251809E0,-4.020000100E-1,1.519500017E-1,9.850950241E0
4.518752117E0,-4.290000200E-1,1.830000132E-1,9.853050232E0
4.521252495E0,-4.260000288E-1,1.680000126E-1,9.846000671E0
4.523752804E0,-4.309500158E-1,1.729500145E-1,9.841050148E0
4.526253341E0,-4.309500158E-1,1.560000032E-1,9.846000671E0
4.528753651E0,-4.240500331E-1,1.710000038E-1,9.850950241E0
4.531253958E0,-4.240500331E-1,1.590000093E-1,9.859950066E0
4.533754332E0,-4.309500158E-1,1.609500051E-1,9.855000496E0
4.536254642E0,-4.579500258E-1,1.609500051E-1,9.859950066E0
4.538755178E0,-4.429500103E-1,1.729500145E-1,9.855000496E0
4.541255488E0,-4.290000200E-1,1.540500075E-1,9.843000412E0
4.543755874E0,-4.219500124E-1,1.710000038E-1,9.855000496E0
4.546256184E0,-4.140000343E-1,1.469999999E-1,9.855000496E0
4.548756721E0,-4.000500143E-1,1.660500020E-1,9.841050148E0
4.551257030E0,-3.790500164E-1,1.519500017E-1,9.855000496E0
4.553757338E0,-3.379500210E-1,1.519500017E-1,9.855000496E0
4.556257721E0,-3.349500299E-1,1.590000093E-1,9.846000671E0
4.558758030E0,-3.070500195E-1,1.519500017E-1,9.853050232E0
4.561258567E0,-3.109500110E-1,1.369500011E-1,9.859950066E0
4.563758886E0,-2.920500040E-1,1.369500011E-1,9.846000671E0
4.566259269E0,-2.680500150E-1,1.369500011E-1,9.847950935E0
4.568759502E0,-2.520000041E-1,1.129500046E-1,9.846000671E0
4.571259885E0,-2.370000184E-1,1.110000089E-1,9.834000587E0
4.573760194E0,-2.490000129E-1,9.900000691E-2,9.847950935E0
4.576260726E0,-2.490000129E-1,8.895000070E-2,9.846000671E0
4.578761035E0,-2.539499998E-1,1.009500027E-1,9.859950066E0
4.581261418E0,-2.520000041E-1,8.505000174E-2,9.834000587E0
4.583761728E0,-2.610000074E-1,8.700000495E-2,9.850950241E0
4.586262030E0,-2.779500186E-1,7.695000619E-2,9.870000839E0
4.588762567E0,-2.779500186E-1,6.495000422E-2,9.855000496E0
4.591262877E0,-2.680500150E-1,5.100000277E-2,9.831000328E0
4.593763259E0,-3.139500022E-1,4.605000094E-2,9.846000671E0
4.596263564E0,-3.259500265E-1,1.800000109E-2,9.841050148E0
4.598764100E0,-3.400500119E-1,4.605000094E-2,9.843000412E0
4.601264410E0,-3.570000231E-1,3.900000080E-2,9.850950241E0
4.603764793E0,-3.810000122E-1,3.000000119E-2,9.850950241E0
4.606265102E0,-3.829500079E-1,1.995000057E-2,9.850950241E0
4.608765415E0,-3.900000155E-1,1.800000109E-2,9.862950325E0
4.611265952E0,-3.900000155E-1,2.505000122E-2,9.870000839E0
4.613766261E0,-3.949500322E-1,1.005000062E-2,9.855000496E0
4.616266644E0,-3.979500234E-1,1.050000079E-3,9.841050148E0
4.618766940E0,-4.020000100E-1,-1.005000062E-2,9.853050232E0
4.621267476E0,-4.000500143E-1,-1.050000079E-3,9.855000496E0
4.623767786E0,-4.000500143E-1,-4.950000439E-3,9.853050232E0
4.626268093E0,-4.069500268E-1,-1.050000079E-3,9.865050316E0
4.628768471E0,-3.979500234E-1,4.905000329E-2,9.855000496E0
4.631268781E0,-4.290000200E-1,3.405000269E-2,9.862950325E0
4.633769317E0,-4.260000288E-1,4.095000029E-2,9.859950066E0
4.636269627E0,-4.069500268E-1,6.105000153E-2,9.855000496E0
4.638769916E0,-4.260000288E-1,6.300000101E-2,9.850950241E0
4.641270298E0,-3.900000155E-1,7.695000619E-2,9.859950066E0
4.643770608E0,-3.880500197E-1,7.995000482E-2,9.859950066E0
4.646270916E0,-3.949500322E-1,1.009500027E-1,9.846000671E0
4.648771428E0,-3.589500189E-1,1.060500070E-1,9.850950241E0
4.651271738E0,-3.619500101E-1,1.159500033E-1,9.847950935E0
4.653772120E0,-3.570000231E-1,1.279500127E-1,9.858000755E0
4.656272430E0,-3.259500265E-1,1.369500011E-1,9.855000496E0
4.658772738E0,-3.229500055E-1,1.399500072E-1,9.843000412E0
