"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.370748470E-1,9.624999948E-4,5.499999970E-4,4.097500071E-2
3.395753840E-1,9.624999948E-4,-5.499999970E-4,3.781250119E-2
3.420757700E-1,9.624999948E-4,-5.499999970E-4,3.464999795E-2
3.445763070E-1,9.624999948E-4,5.499999970E-4,2.928750031E-2
3.470766930E-1,2.062499989E-3,1.649999991E-3,2.612499893E-2
3.495771970E-1,2.062499989E-3,1.649999991E-3,2.186249942E-2
3.520775830E-1,9.624999948E-4,5.499999970E-4,1.966249943E-2
3.545778910E-1,-1.374999993E-4,-1.649999991E-3,1.649999991E-2
3.570784280E-1,-1.099999994E-3,-5.499999970E-4,1.443750039E-2
3.595787950E-1,-1.374999993E-4,2.612499986E-3,1.113750041E-2
3.620793320E-1,-1.099999994E-3,-5.499999970E-4,6.874999963E-3
3.645797180E-1,9.624999948E-4,-1.649999991E-3,3.712499980E-3
3.670802550E-1,-1.099999994E-3,1.649999991E-3,-5.499999970E-4
3.695806310E-1,-1.374999993E-4,-5.499999970E-4,-2.612499986E-3
3.720809390E-1,2.062499989E-3,5.499999970E-4,-4.812499974E-3
3.745815520E-1,-1.099999994E-3,1.649999991E-3,-1.003750041E-2
3.770820910E-1,-2.199999988E-3,-1.649999991E-3,-1.429999992E-2
3.795824680E-1,2.062499989E-3,-5.499999970E-4,-1.649999991E-2
3.820830050E-1,-1.374999993E-4,-1.649999991E-3,-2.186249942E-2
3.845833920E-1,-1.099999994E-3,-5.499999970E-4,-2.708750032E-2
3.870836990E-1,9.624999948E-4,-5.499999970E-4,-3.038750030E-2
3.895842360E-1,-1.374999993E-4,5.499999970E-4,-3.355000168E-2
3.920846030E-1,-1.374999993E-4,-5.499999970E-4,-3.561250120E-2
3.945851400E-1,-1.374999993E-4,1.649999991E-3,-3.877500072E-2
3.970855260E-1,-1.374999993E-4,5.499999970E-4,-4.413750023E-2
3.995860630E-1,-1.099999994E-3,5.499999970E-4,-4.413750023E-2
4.020863530E-1,-1.099999994E-3,-5.499999970E-4,-4.839999974E-2
4.045867350E-1,-1.374999993E-4,-5.499999970E-4,-4.949999973E-2
4.070872740E-1,-1.374999993E-4,5.499999970E-4,-5.059999973E-2
4.095876410E-1,-1.099999994E-3,-1.649999991E-3,-5.376249924E-2
4.120881780E-1,-1.374999993E-4,1.649999991E-3,-5.376249924E-2
4.145885640E-1,-1.099999994E-3,-5.499999970E-4,-5.692499876E-2
4.170891010E-1,-1.374999993E-4,-5.499999970E-4,-5.802499875E-2
4.195894880E-1,-2.199999988E-3,5.499999970E-4,-5.802499875E-2
4.220900240E-1,-1.099999994E-3,5.499999970E-4,-5.898749828E-2
4.245903870E-1,-1.099999994E-3,-5.499999970E-4,-6.118749827E-2
4.270909230E-1,-1.374999993E-4,5.499999970E-4,-6.324999779E-2
4.295913100E-1,-1.099999994E-3,-5.499999970E-4,-6.435000151E-2
