"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.130544850E-1,-2.199999988E-3,7.974999957E-3,-5.898749828E-2
2.155548720E-1,-1.099999994E-3,-5.499999970E-4,-6.118749827E-2
2.180554080E-1,2.062499989E-3,2.612499986E-3,-6.228749827E-2
2.205557950E-1,9.624999948E-4,7.974999957E-3,-6.435000151E-2
2.230564080E-1,2.062499989E-3,5.499999970E-4,-6.435000151E-2
2.255569480E-1,-1.374999993E-4,-5.499999970E-4,-6.544999778E-2
2.280573330E-1,-4.399999976E-3,-5.774999969E-3,-6.971249729E-2
2.305578700E-1,-3.299999982E-3,-5.774999969E-3,-7.713750005E-2
2.330584850E-1,-2.199999988E-3,-1.649999991E-3,-8.030000329E-2
2.355588720E-1,-2.199999988E-3,5.499999970E-4,-8.566249907E-2
2.380594080E-1,-1.099999994E-3,5.499999970E-4,-8.456250280E-2
2.405597950E-1,2.062499989E-3,1.649999991E-3,-8.456250280E-2
2.430604080E-1,2.062499989E-3,5.499999970E-4,-8.139999956E-2
2.455609490E-1,2.062499989E-3,5.499999970E-4,-8.030000329E-2
2.480613330E-1,9.624999948E-4,-5.499999970E-4,-8.030000329E-2
2.505618700E-1,-2.199999988E-3,-1.649999991E-3,-8.030000329E-2
2.530624850E-1,-4.399999976E-3,-5.774999969E-3,-8.030000329E-2
2.555628470E-1,-4.399999976E-3,-5.774999969E-3,-8.676250279E-2
2.580633830E-1,-3.299999982E-3,1.649999991E-3,-8.882500231E-2
2.605639980E-1,-1.099999994E-3,-1.649999991E-3,-8.772499859E-2
2.630643850E-1,-1.374999993E-4,5.499999970E-4,-8.139999956E-2
2.655649270E-1,9.624999948E-4,7.974999957E-3,-7.713750005E-2
2.680653130E-1,3.162499983E-3,3.712499980E-3,-6.751249731E-2
2.705659270E-1,9.624999948E-4,-5.499999970E-4,-6.324999779E-2
2.730664670E-1,-2.199999988E-3,1.649999991E-3,-5.802499875E-2
2.755668180E-1,-5.362499971E-3,-1.649999991E-3,-5.156249925E-2
2.780673540E-1,-4.399999976E-3,-4.812499974E-3,-4.303750023E-2
2.805679700E-1,-3.299999982E-3,-6.874999963E-3,-3.781250119E-2
2.830683560E-1,-1.374999993E-4,-2.612499986E-3,-3.355000168E-2
2.855688930E-1,9.624999948E-4,5.499999970E-4,-2.708750032E-2
2.880692750E-1,2.062499989E-3,5.912499968E-3,-2.076249942E-2
2.905698890E-1,3.162499983E-3,5.912499968E-3,-1.539999992E-2
2.930704290E-1,3.162499983E-3,1.649999991E-3,-6.874999963E-3
2.955708140E-1,9.624999948E-4,-2.612499986E-3,-4.812499974E-3
2.980713300E-1,-2.199999988E-3,-5.499999970E-4,-1.649999991E-3
3.005717170E-1,-4.399999976E-3,1.649999991E-3,5.912499968E-3
3.030722530E-1,-2.199999988E-3,-3.712499980E-3,1.333750039E-2
3.055728690E-1,-1.374999993E-4,-4.812499974E-3,1.966249943E-2
3.080732360E-1,-1.374999993E-4,-2.612499986E-3,2.392499894E-2
3.105737730E-1,-1.374999993E-4,1.649999991E-3,2.818750031E-2
3.130741590E-1,3.162499983E-3,6.874999963E-3,3.561250120E-2
3.155747730E-1,2.062499989E-3,5.912499968E-3,4.317500070E-2
3.180753130E-1,2.062499989E-3,2.612499986E-3,4.839999974E-2
3.205756980E-1,9.624999948E-4,5.499999970E-4,5.156249925E-2
3.230763110E-1,-1.099999994E-3,-1.649999991E-3,5.802499875E-2
3.255768520E-1,-4.399999976E-3,-5.499999970E-4,6.228749827E-2
3.280772360E-1,-1.374999993E-4,-5.499999970E-4,6.655000150E-2
3.305777630E-1,2.062499989E-3,-1.649999991E-3,7.081250101E-2
3.330783780E-1,2.062499989E-3,-1.649999991E-3,7.397499681E-2
3.355787650E-1,3.162499983E-3,1.649999991E-3,7.603749633E-2
3.380793010E-1,5.224999972E-3,6.874999963E-3,7.713750005E-2
3.405796690E-1,5.224999972E-3,4.812499974E-3,8.249999583E-2
3.430802820E-1,3.162499983E-3,-5.499999970E-4,8.249999583E-2
3.455808230E-1,-1.374999993E-4,-4.812499974E-3,8.139999956E-2
3.480812070E-1,-2.199999988E-3,-4.812499974E-3,8.030000329E-2
3.505817440E-1,-1.099999994E-3,-3.712499980E-3,8.359999955E-2
3.530823450E-1,-1.374999993E-4,1.649999991E-3,8.456250280E-2
3.555827320E-1,3.162499983E-3,5.499999970E-4,8.456250280E-2
3.580832680E-1,3.162499983E-3,5.499999970E-4,8.456250280E-2
3.605836550E-1,4.124999978E-3,3.712499980E-3,8.359999955E-2
3.630842580E-1,2.062499989E-3,6.874999963E-3,8.456250280E-2
3.655845680E-1,2.062499989E-3,4.812499974E-3,8.566249907E-2
3.680851810E-1,3.162499983E-3,-5.499999970E-4,8.456250280E-2
3.705857200E-1,-1.374999993E-4,-1.649999991E-3,8.030000329E-2
3.730863110E-1,-1.099999994E-3,-1.649999991E-3,7.823749632E-2
3.755866980E-1,-2.199999988E-3,-5.499999970E-4,7.933750004E-2
3.780872340E-1,9.624999948E-4,5.499999970E-4,7.603749633E-2
3.805876210E-1,3.162499983E-3,5.499999970E-4,7.397499681E-2
3.830881570E-1,3.162499983E-3,-5.499999970E-4,6.655000150E-2
3.855887490E-1,4.124999978E-3,2.612499986E-3,6.228749827E-2
3.880891350E-1,2.062499989E-3,5.912499968E-3,5.692499876E-2
3.905896720E-1,2.062499989E-3,3.712499980E-3,5.582499877E-2
3.930900590E-1,9.624999948E-4,-2.612499986E-3,4.839999974E-2
3.955906430E-1,-1.099999994E-3,-7.974999957E-3,4.633750021E-2
3.980911830E-1,-1.099999994E-3,-3.712499980E-3,3.891250119E-2
4.005915680E-1,-1.374999993E-4,5.499999970E-4,3.561250120E-2
4.030921050E-1,2.062499989E-3,3.712499980E-3,3.135000169E-2
4.055927100E-1,2.062499989E-3,1.649999991E-3,2.818750031E-2
4.080930970E-1,2.062499989E-3,3.712499980E-3,2.282499894E-2
4.105936330E-1,3.162499983E-3,-5.499999970E-4,1.539999992E-2
4.130940200E-1,-1.099999994E-3,4.812499974E-3,1.443750039E-2
