"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.905698890E-1,-4.270500243E-1,-1.429500133E-1,9.858000755E0
2.930704290E-1,-3.049500287E-1,-1.020000055E-1,9.922950745E0
2.955708140E-1,-9.405000508E-2,-3.705000132E-2,9.886950493E0
2.980713300E-1,-1.489500105E-1,-1.800000109E-2,9.826950073E0
3.005717170E-1,-3.930000067E-1,-5.700000376E-2,9.865050316E0
3.030722530E-1,-4.699500203E-1,-1.240500063E-1,9.874950409E0
3.055728690E-1,-3.049500287E-1,-1.000500023E-1,9.835950851E0
3.080732550E-1,-1.590000093E-1,-5.895000324E-2,9.757050514E0
3.105737730E-1,-2.260500044E-1,-4.905000329E-2,9.789000511E0
3.130741590E-1,-3.910500109E-1,-1.069500074E-1,9.829050064E0
3.155747730E-1,-4.960500300E-1,-1.140000075E-1,9.868050575E0
3.180753130E-1,-3.930000067E-1,-9.000000358E-2,9.907950401E0
3.205756980E-1,-2.539499998E-1,-8.805000782E-2,9.934950829E0
3.230763110E-1,-2.569500208E-1,-1.069500074E-1,9.859950066E0
3.255768520E-1,-3.739500046E-1,-1.789500117E-1,9.846000671E0
3.280772360E-1,-4.480500221E-1,-1.810500026E-1,9.853050232E0
3.305777630E-1,-2.569500208E-1,-1.120500043E-1,9.834000587E0
3.330783780E-1,-3.405000269E-2,-3.299999982E-2,9.793050766E0
3.355787650E-1,-6.300000101E-2,-5.700000376E-2,9.774000168E0
3.380793010E-1,-2.710500062E-1,-1.330500096E-1,9.846000671E0
3.405796690E-1,-2.880000174E-1,-1.549500078E-1,9.883950233E0
3.430802820E-1,-1.180500090E-1,-3.495000303E-2,9.913050652E0
3.455808230E-1,4.905000329E-2,6.705000252E-2,9.883950233E0
3.480812070E-1,4.395000264E-2,4.500000179E-2,9.859950066E0
3.505817440E-1,-1.110000089E-1,-4.695000127E-2,9.802950859E0
3.530823450E-1,-2.089500129E-1,-8.805000782E-2,9.774000168E0
3.555827320E-1,-1.129500046E-1,-3.000000119E-2,9.826950073E0
3.580832680E-1,3.405000269E-2,2.895000204E-2,9.834000587E0
3.605836550E-1,1.005000062E-2,-1.095000096E-2,9.805050850E0
3.630842580E-1,-1.710000038E-1,-9.195000678E-2,9.832050323E0
3.655845680E-1,-2.740500271E-1,-9.195000678E-2,9.910950661E0
3.680851810E-1,-1.200000048E-1,0.000000000E0,9.894000053E0
3.705857200E-1,4.395000264E-2,5.295000225E-2,9.906000137E0
3.730863350E-1,1.995000057E-2,-1.305000018E-2,9.844050407E0
3.755866980E-1,-1.420500129E-1,-1.469999999E-1,9.826950073E0
3.780872340E-1,-1.680000126E-1,-1.450500041E-1,9.814950943E0
3.805876210E-1,-3.900000080E-2,-2.805000171E-2,9.814950943E0
3.830881570E-1,1.300500035E-1,8.595000207E-2,9.814950943E0
3.855887490E-1,1.759500057E-1,6.000000238E-2,9.838950157E0
3.880891350E-1,1.005000062E-2,-1.095000096E-2,9.844050407E0
3.905896720E-1,-9.900000691E-2,-1.050000079E-3,9.886950493E0
3.930900590E-1,1.050000079E-3,9.105000645E-2,9.916050911E0
3.955906430E-1,2.140500098E-1,1.480500102E-1,9.856050491E0
3.980911830E-1,2.260500044E-1,1.080000028E-1,9.790950775E0
4.005915680E-1,7.005000114E-2,1.395000052E-2,9.774000168E0
4.030921050E-1,-4.095000029E-2,2.595000155E-2,9.802950859E0
4.055927100E-1,2.700000070E-2,1.099500060E-1,9.825000763E0
4.080930970E-1,1.849500090E-1,1.319999993E-1,9.853050232E0
4.105936330E-1,1.489500105E-1,4.800000042E-2,9.853050232E0
4.130940200E-1,-2.205000073E-2,-4.500000179E-2,9.870000839E0
4.155946330E-1,-1.300500035E-1,-6.000000052E-3,9.883950233E0
4.180951640E-1,-7.005000114E-2,7.200000435E-2,9.894000053E0
4.205955490E-1,1.060500070E-1,1.170000061E-1,9.858000755E0
4.230960860E-1,2.110500038E-1,2.400000021E-2,9.810000420E0
4.255967010E-1,7.995000482E-2,-8.295000345E-2,9.784050941E0
4.280970930E-1,-6.300000101E-2,-7.800000161E-2,9.808050156E0
4.305976290E-1,1.800000109E-2,3.600000218E-2,9.882000923E0
4.330982440E-1,1.830000132E-1,1.219500080E-1,9.871950150E0
4.355986310E-1,2.710500062E-1,6.000000238E-2,9.841050148E0
4.380991730E-1,1.879500151E-1,-3.000000119E-2,9.835950851E0
4.405995590E-1,4.095000029E-2,1.395000052E-2,9.862950325E0
4.431000960E-1,5.805000290E-2,1.440000087E-1,9.882000923E0
4.456007110E-1,2.470500171E-1,1.720500141E-1,9.853050232E0
4.481010980E-1,3.169500232E-1,5.700000376E-2,9.774000168E0
4.506016250E-1,1.900500059E-1,-4.500000179E-2,9.750000000E0
4.531020120E-1,3.900000080E-2,7.050000131E-3,9.796050072E0
4.556025480E-1,3.195000067E-2,1.319999993E-1,9.868050575E0
4.581031640E-1,1.660500020E-1,1.960500032E-1,9.883950233E0
4.606035210E-1,2.350500077E-1,8.100000024E-2,9.850950241E0
4.631040580E-1,1.230000034E-1,-6.405000389E-2,9.865050316E0
4.656044440E-1,-5.805000290E-2,-6.599999964E-2,9.870000839E0
4.681050580E-1,-4.395000264E-2,6.195000187E-2,9.882000923E0
4.706055930E-1,1.180500090E-1,1.030500084E-1,9.844050407E0
4.731059780E-1,2.280000150E-1,-2.805000171E-2,9.801000595E0
4.756065140E-1,1.830000132E-1,-1.189500093E-1,9.790950775E0
4.781071300E-1,1.050000079E-3,-7.995000482E-2,9.826950073E0
4.806075020E-1,-1.005000062E-2,4.800000042E-2,9.883950233E0
4.831080390E-1,1.420500129E-1,1.080000028E-1,9.889050484E0
4.856086540E-1,2.620500028E-1,3.795000166E-2,9.844050407E0
4.881090410E-1,1.900500059E-1,-4.200000316E-2,9.822000504E0
4.906095670E-1,5.295000225E-2,4.950000439E-3,9.846000671E0
4.931099540E-1,2.205000073E-2,1.270500124E-1,9.853050232E0
4.956105670E-1,1.590000093E-1,1.770000011E-1,9.822000504E0
4.981111080E-1,2.380500138E-1,9.600000083E-2,9.778950691E0
5.006114920E-1,1.420500129E-1,1.950000064E-3,9.769050598E0
5.031120290E-1,-2.205000073E-2,4.095000029E-2,9.844050407E0
5.056126440E-1,-8.895000070E-2,1.530000120E-1,9.895950317E0
5.081130310E-1,3.195000067E-2,1.909500062E-1,9.892050743E0
5.106135670E-1,1.609500051E-1,9.600000083E-2,9.865050316E0
5.131139490E-1,1.090500057E-1,0.000000000E0,9.829050064E0
5.156145620E-1,-9.600000083E-2,3.600000218E-2,9.853050232E0
5.181151030E-1,-1.440000087E-1,8.895000070E-2,9.880050659E0
5.206154870E-1,2.700000070E-2,9.600000083E-2,9.817050934E0
5.231160190E-1,1.609500051E-1,1.005000062E-2,9.774000168E0
5.256166340E-1,1.249500066E-1,-3.495000303E-2,9.790950775E0
5.281170210E-1,-2.205000073E-2,4.305000231E-2,9.886950493E0
5.306175570E-1,-9.405000508E-2,1.530000120E-1,9.927000046E0
5.331179490E-1,4.605000094E-2,1.960500032E-1,9.916050911E0
5.356184850E-1,1.950000077E-1,1.050000042E-1,9.822000504E0
5.381191010E-1,1.759500057E-1,2.895000204E-2,9.805050850E0
5.406194870E-1,1.050000079E-3,1.099500060E-1,9.825000763E0
5.431200240E-1,-7.500000298E-2,2.230500132E-1,9.858000755E0
5.456204340E-1,5.100000277E-2,2.490000129E-1,9.825000763E0
5.481210480E-1,1.990500093E-1,1.770000011E-1,9.766950607E0
5.506215880E-1,1.249500066E-1,1.170000061E-1,9.769050598E0
5.531219730E-1,-7.695000619E-2,1.990500093E-1,9.862950325E0
5.556225190E-1,-1.660500020E-1,2.800500095E-1,9.942000389E0
5.581231350E-1,-4.395000264E-2,2.629500031E-1,9.901050568E0
5.606235210E-1,9.195000678E-2,1.560000032E-1,9.835950851E0
5.631240580E-1,8.895000070E-2,7.395000011E-2,9.810000420E0
5.656244640E-1,-6.000000238E-2,1.219500080E-1,9.825000763E0
5.681250770E-1,-1.440000087E-1,2.110500038E-1,9.862950325E0
5.706256170E-1,-1.995000057E-2,2.110500038E-1,9.847950935E0
5.731260020E-1,1.319999993E-1,9.795000404E-2,9.802950859E0
5.756265380E-1,1.399500072E-1,4.995000362E-2,9.805050850E0
5.781271440E-1,-2.205000073E-2,1.339500099E-1,9.907950401E0
5.806275300E-1,-7.695000619E-2,2.509500086E-1,9.951000214E0
5.831280670E-1,7.005000114E-2,2.610000074E-1,9.889050484E0
5.856284540E-1,2.260500044E-1,1.630500108E-1,9.786000252E0
5.881290720E-1,2.070000172E-1,1.560000032E-1,9.754950523E0
5.906296120E-1,3.900000080E-2,1.680000126E-1,9.805050850E0
5.931299970E-1,-1.050000079E-3,2.560500205E-1,9.853050232E0
5.956305340E-1,1.230000034E-1,2.869500220E-1,9.858000755E0
5.981311440E-1,2.430000156E-1,2.250000089E-1,9.789000511E0
6.006315310E-1,1.990500093E-1,1.800000072E-1,9.813000679E0
6.031320670E-1,5.100000277E-2,2.560500205E-1,9.874950409E0
6.056324540E-1,-6.300000101E-2,2.939999998E-1,9.919950485E0
6.081330670E-1,6.105000153E-2,2.389500141E-1,9.871950150E0
6.106335740E-1,2.639999986E-1,1.390500069E-1,9.802950859E0
6.131339590E-1,2.110500038E-1,1.150500029E-1,9.778950691E0
6.156344960E-1,3.000000119E-2,1.650000066E-1,9.859950066E0
6.181348820E-1,-2.895000204E-2,1.960500032E-1,9.904050827E0
6.206355200E-1,1.489500105E-1,2.010000050E-1,9.844050407E0
6.231360600E-1,2.950500250E-1,1.219500080E-1,9.790950775E0
6.256364450E-1,2.400000095E-1,1.200000048E-1,9.810000420E0
6.281369810E-1,7.995000482E-2,1.819500029E-1,9.930000305E0
6.306375970E-1,2.505000122E-2,2.250000089E-1,9.943950653E0
6.331379830E-1,1.680000126E-1,1.960500032E-1,9.871950150E0
6.356385200E-1,3.409500122E-1,1.510500014E-1,9.753000259E0
6.381389060E-1,2.950500250E-1,1.560000032E-1,9.726000786E0
6.406395100E-1,7.995000482E-2,2.299500108E-1,9.820050240E0
6.431400500E-1,1.305000018E-2,2.539499998E-1,9.894000053E0
6.456404350E-1,1.879500151E-1,1.650000066E-1,9.865050316E0
6.481409710E-1,3.289500177E-1,8.595000207E-2,9.801000595E0
6.506415970E-1,2.550000250E-1,9.105000645E-2,9.820050240E0
6.531419830E-1,-1.305000018E-2,1.510500014E-1,9.925050735E0
6.556425200E-1,-5.100000277E-2,1.680000126E-1,9.942000389E0
6.581431350E-1,1.279500127E-1,4.305000231E-2,9.829050064E0
6.606435220E-1,2.710500062E-1,-7.095000148E-2,9.760050774E0
6.631440480E-1,2.230500132E-1,-1.189500093E-1,9.772050858E0
6.656444350E-1,3.000000026E-3,-7.995000482E-2,9.883950233E0
6.681449710E-1,-6.795000285E-2,-5.205000192E-2,9.918000221E0
6.706455870E-1,8.895000070E-2,-1.450500041E-1,9.883950233E0
6.731459780E-1,2.740500271E-1,-2.070000172E-1,9.802950859E0
6.756465150E-1,1.849500090E-1,-2.050500065E-1,9.801000595E0
6.781469010E-1,-2.505000122E-2,-1.690500081E-1,9.895950317E0
6.806475150E-1,-9.900000691E-2,-1.690500081E-1,9.922950745E0
6.831480550E-1,1.090500057E-1,-2.479500175E-1,9.850950241E0
6.856484540E-1,2.470500171E-1,-2.839500010E-1,9.718950272E0
6.881489900E-1,1.300500035E-1,-2.310000062E-1,9.754950523E0
6.906493770E-1,-9.405000508E-2,-1.469999999E-1,9.865050316E0
6.931499900E-1,-1.630500108E-1,-1.469999999E-1,9.907950401E0
6.956505310E-1,-1.005000062E-2,-2.070000172E-1,9.850950241E0
6.981509150E-1,1.369500011E-1,-2.719500065E-1,9.835950851E0
7.006514520E-1,3.195000067E-2,-2.479500175E-1,9.841050148E0
7.031520670E-1,-2.260500044E-1,-1.909500062E-1,9.877050400E0
7.056524540E-1,-2.980500162E-1,-2.070000172E-1,9.910950661E0
7.081529990E-1,-1.060500070E-1,-2.740500271E-1,9.820050240E0
7.106533860E-1,8.700000495E-2,-3.079500198E-1,9.753000259E0
7.131539990E-1,-2.205000073E-2,-2.839500010E-1,9.778950691E0
7.156545400E-1,-2.899500132E-1,-2.290500104E-1,9.913050652E0
7.181549010E-1,-3.499500155E-1,-2.239500135E-1,9.961050034E0
7.206555150E-1,-1.469999999E-1,-2.770500183E-1,9.892050743E0
7.231560550E-1,1.050000079E-3,-2.650500238E-1,9.817050934E0
7.256564400E-1,-1.060500070E-1,-1.740000099E-1,9.820050240E0
7.281569760E-1,-3.360000253E-1,-8.505000174E-2,9.871950150E0
7.306575820E-1,-4.000500143E-1,-9.495000541E-2,9.882000923E0
7.331579680E-1,-2.110500038E-1,-1.309500039E-1,9.817050934E0
7.356585050E-1,-2.505000122E-2,-1.260000020E-1,9.766950607E0
7.381588910E-1,-1.590000093E-1,0.000000000E0,9.796050072E0
7.406595100E-1,-4.410000145E-1,9.795000404E-2,9.883950233E0
7.431600500E-1,-5.110500455E-1,1.099500060E-1,9.930000305E0
7.456604350E-1,-2.740500271E-1,2.595000155E-2,9.859950066E0
7.481609710E-1,-1.039500013E-1,2.895000204E-2,9.793050766E0
7.506615960E-1,-2.070000172E-1,9.105000645E-2,9.813000679E0
7.531619820E-1,-4.650000334E-1,1.579500139E-1,9.895950317E0
7.556625190E-1,-4.840500355E-1,1.080000028E-1,9.904050827E0
7.581629060E-1,-2.899500132E-1,7.050000131E-3,9.817050934E0
7.606634420E-1,-8.205000311E-2,1.950000064E-3,9.760050774E0
7.631640290E-1,-1.750500053E-1,8.895000070E-2,9.820050240E0
7.656644160E-1,-4.170000255E-1,1.630500108E-1,9.925050735E0
7.681649520E-1,-4.630500078E-1,1.170000061E-1,9.951000214E0
7.706653390E-1,-2.500500083E-1,3.600000218E-2,9.904050827E0
7.731659610E-1,-1.500000060E-2,-4.050000105E-3,9.814950943E0
7.756665020E-1,-1.279500127E-1,1.009500027E-1,9.805050850E0
7.781668870E-1,-3.600000143E-1,1.890000105E-1,9.859950066E0
7.806674230E-1,-3.910500109E-1,1.560000032E-1,9.895950317E0
7.831680810E-1,-1.420500129E-1,9.105000645E-2,9.826950073E0
7.856684680E-1,6.795000285E-2,7.695000619E-2,9.757050514E0
7.881690050E-1,-3.900000080E-2,1.750500053E-1,9.810000420E0
7.906693910E-1,-2.500500083E-1,2.389500141E-1,9.904050827E0
7.931700100E-1,-3.120000064E-1,2.010000050E-1,9.922950745E0
7.956705500E-1,-7.500000298E-2,1.200000048E-1,9.844050407E0
7.981709350E-1,1.469999999E-1,1.030500084E-1,9.777000427E0
8.006714710E-1,1.009500027E-1,1.410000026E-1,9.798000336E0
8.031721050E-1,-1.369500011E-1,1.720500141E-1,9.853050232E0
8.056724920E-1,-2.110500038E-1,1.170000061E-1,9.877050400E0
8.081730290E-1,3.195000067E-2,2.595000155E-2,9.841050148E0
8.106734150E-1,2.190000117E-1,1.005000062E-2,9.813000679E0
8.131740340E-1,1.469999999E-1,1.219500080E-1,9.822000504E0
8.156745740E-1,-8.895000070E-2,1.319999993E-1,9.930000305E0
8.181749590E-1,-1.080000028E-1,6.900000572E-2,9.943950653E0
8.206754950E-1,8.505000174E-2,1.950000064E-3,9.834000587E0
8.231761060E-1,2.950500250E-1,2.400000021E-2,9.781050682E0
8.256764920E-1,2.430000156E-1,8.595000207E-2,9.808050156E0
8.281770290E-1,6.000000052E-3,1.459500045E-1,9.856050491E0
8.306776440E-1,-3.195000067E-2,1.170000061E-1,9.865050316E0
8.331780310E-1,1.710000038E-1,5.505000427E-2,9.825000763E0
8.356785670E-1,3.499500155E-1,1.009500027E-1,9.790950775E0
8.381789540E-1,2.710500062E-1,1.909500062E-1,9.826950073E0
8.406794900E-1,6.105000153E-2,2.080500126E-1,9.916050911E0
8.431798770E-1,1.005000062E-2,1.410000026E-1,9.901050568E0
8.456804900E-1,2.190000117E-1,7.200000435E-2,9.820050240E0
8.481810310E-1,3.840000033E-1,7.695000619E-2,9.754950523E0
8.506814150E-1,3.259500265E-1,1.560000032E-1,9.786000252E0
8.531819520E-1,1.350000054E-1,1.770000011E-1,9.871950150E0
8.556825620E-1,7.500000298E-2,9.300000221E-2,9.901050568E0
8.581829490E-1,2.310000062E-1,1.200000010E-2,9.832050323E0
8.606834850E-1,3.720000088E-1,7.050000131E-3,9.786000252E0
8.631838720E-1,2.980500162E-1,9.300000221E-2,9.865050316E0
8.656844900E-1,1.110000089E-1,1.339500099E-1,9.939000130E0
8.681850310E-1,8.505000174E-2,5.295000225E-2,9.916050911E0
8.706854150E-1,2.550000250E-1,4.950000439E-3,9.817050934E0
8.731859520E-1,4.030500054E-1,4.095000029E-2,9.765000343E0
8.756865620E-1,3.169500232E-1,1.270500124E-1,9.796050072E0
8.781869490E-1,1.420500129E-1,1.770000011E-1,9.871950150E0
8.806874850E-1,9.705000371E-2,1.240500063E-1,9.907950401E0
8.831881010E-1,2.470500171E-1,9.300000221E-2,9.846000671E0
8.856884870E-1,3.769500256E-1,1.240500063E-1,9.805050850E0
8.881890290E-1,3.409500122E-1,1.909500062E-1,9.820050240E0
8.906894150E-1,1.590000093E-1,2.389500141E-1,9.886950493E0
8.931900290E-1,1.110000089E-1,1.720500141E-1,9.877050400E0
8.956905690E-1,2.550000250E-1,1.240500063E-1,9.801000595E0
8.981909630E-1,4.050000310E-1,1.200000048E-1,9.754950523E0
9.006914990E-1,3.190500140E-1,1.699500084E-1,9.810000420E0
9.031918860E-1,1.560000032E-1,1.650000066E-1,9.898950577E0
9.056924990E-1,1.249500066E-1,1.270500124E-1,9.895950317E0
9.081930260E-1,2.620500028E-1,6.495000422E-2,9.846000671E0
9.106934100E-1,3.600000143E-1,1.030500084E-1,9.829050064E0
9.131939470E-1,2.740500271E-1,1.270500124E-1,9.844050407E0
9.156945620E-1,1.230000034E-1,8.100000024E-2,9.919950485E0
9.181949440E-1,1.159500033E-1,4.095000029E-2,9.892050743E0
9.206954800E-1,2.280000150E-1,2.595000155E-2,9.805050850E0
9.231958670E-1,3.169500232E-1,6.000000238E-2,9.772050858E0
9.256964030E-1,2.689500153E-1,1.319999993E-1,9.805050850E0
9.281970330E-1,1.110000089E-1,1.240500063E-1,9.880050659E0
9.306974190E-1,8.895000070E-2,7.395000011E-2,9.889050484E0
9.331979560E-1,1.990500093E-1,5.295000225E-2,9.856050491E0
9.356985710E-1,2.590500116E-1,9.600000083E-2,9.820050240E0
9.381989580E-1,1.710000038E-1,1.579500139E-1,9.858000755E0
9.406994900E-1,6.795000285E-2,1.050000042E-1,9.870000839E0
9.431998770E-1,7.304999977E-2,7.050000131E-3,9.846000671E0
9.457004900E-1,1.759500057E-1,1.395000052E-2,9.798000336E0
9.482010310E-1,2.190000117E-1,5.700000376E-2,9.766950607E0
9.507013960E-1,1.350000054E-1,4.995000362E-2,9.829050064E0
9.532019320E-1,1.995000057E-2,1.395000052E-2,9.895950317E0
9.557025470E-1,-3.000000026E-3,-4.695000127E-2,9.927000046E0
9.582029340E-1,9.405000508E-2,-6.599999964E-2,9.870000839E0
9.607034660E-1,1.729500145E-1,-2.805000171E-2,9.802950859E0
9.632038530E-1,7.500000298E-2,1.200000010E-2,9.834000587E0
9.657044660E-1,-6.000000238E-2,-2.505000122E-2,9.886950493E0
9.682050070E-1,-2.895000204E-2,-7.995000482E-2,9.892050743E0
9.707053820E-1,7.005000114E-2,-1.090500057E-1,9.808050156E0
9.732059180E-1,1.159500033E-1,-4.050000105E-3,9.813000679E0
9.757065330E-1,3.000000119E-2,4.995000362E-2,9.829050064E0
9.782069200E-1,-8.400000632E-2,3.105000220E-2,9.894000053E0
9.807074570E-1,-4.905000329E-2,-2.805000171E-2,9.889050484E0
9.832080670E-1,5.295000225E-2,-6.000000052E-3,9.847950935E0
9.857083770E-1,1.350000054E-1,4.305000231E-2,9.808050156E0
9.882089900E-1,3.405000269E-2,4.500000179E-2,9.822000504E0
9.907093770E-1,-7.695000619E-2,2.895000204E-2,9.868050575E0
9.932100000E-1,-6.000000238E-2,-2.505000122E-2,9.844050407E0
