"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.271690820E-1,9.624999948E-4,1.649999991E-3,-3.244999796E-2
1.296696960E-1,2.062499989E-3,5.499999970E-4,-3.038750030E-2
1.321702510E-1,2.062499989E-3,3.712499980E-3,-2.928750031E-2
1.346706360E-1,3.162499983E-3,3.712499980E-3,-2.708750032E-2
1.371711720E-1,9.624999948E-4,1.649999991E-3,-2.392499894E-2
1.396717880E-1,-1.374999993E-4,-1.649999991E-3,-2.392499894E-2
1.421721740E-1,-1.099999994E-3,-3.712499980E-3,-2.186249942E-2
1.446727110E-1,-1.099999994E-3,-3.712499980E-3,-1.856249943E-2
1.471730970E-1,-2.199999988E-3,-2.612499986E-3,-1.856249943E-2
1.496737110E-1,9.624999948E-4,-5.499999970E-4,-1.429999992E-2
1.521742510E-1,2.062499989E-3,2.612499986E-3,-1.333750039E-2
1.546746510E-1,-1.374999993E-4,1.649999991E-3,-1.429999992E-2
1.571751870E-1,3.162499983E-3,1.649999991E-3,-1.113750041E-2
1.596758030E-1,-1.374999993E-4,-5.499999970E-4,-5.774999969E-3
1.621761890E-1,9.624999948E-4,1.649999991E-3,5.499999970E-4
1.646767110E-1,-1.099999994E-3,-5.499999970E-4,5.912499968E-3
1.671770970E-1,-2.199999988E-3,-2.612499986E-3,1.017499994E-2
1.696776340E-1,-1.374999993E-4,-1.649999991E-3,1.539999992E-2
1.721782490E-1,-1.099999994E-3,5.499999970E-4,1.966249943E-2
1.746786360E-1,-1.374999993E-4,-1.649999991E-3,2.502499893E-2
1.771791580E-1,3.162499983E-3,5.499999970E-4,2.818750031E-2
1.796795450E-1,3.162499983E-3,5.499999970E-4,3.244999796E-2
1.821800810E-1,3.162499983E-3,3.712499980E-3,3.987500072E-2
1.846806970E-1,2.062499989E-3,2.612499986E-3,4.317500070E-2
1.871810830E-1,9.624999948E-4,1.649999991E-3,4.839999974E-2
1.896816200E-1,-1.099999994E-3,-1.649999991E-3,5.156249925E-2
1.921820070E-1,-2.199999988E-3,-2.612499986E-3,5.266249925E-2
1.946826200E-1,-1.099999994E-3,-3.712499980E-3,6.008749828E-2
1.971831650E-1,-1.099999994E-3,-5.499999970E-4,6.338749826E-2
1.996835500E-1,9.624999948E-4,1.649999991E-3,6.764999777E-2
2.021840860E-1,9.624999948E-4,2.612499986E-3,6.971249729E-2
2.046847020E-1,2.062499989E-3,2.612499986E-3,7.397499681E-2
2.071850880E-1,9.624999948E-4,3.712499980E-3,7.507500052E-2
2.096856250E-1,2.062499989E-3,1.649999991E-3,7.603749633E-2
2.121860120E-1,-1.374999993E-4,5.499999970E-4,7.823749632E-2
2.146866250E-1,-1.374999993E-4,-2.612499986E-3,7.823749632E-2
2.171871650E-1,-1.374999993E-4,-5.499999970E-4,7.507500052E-2
2.196875210E-1,-1.099999994E-3,-1.649999991E-3,7.713750005E-2
2.221880580E-1,9.624999948E-4,5.499999970E-4,7.933750004E-2
2.246886730E-1,9.624999948E-4,1.649999991E-3,7.933750004E-2
2.271890600E-1,2.062499989E-3,1.649999991E-3,7.823749632E-2
2.296895820E-1,2.062499989E-3,2.612499986E-3,7.823749632E-2
2.321899690E-1,3.162499983E-3,2.612499986E-3,7.823749632E-2
2.346905820E-1,3.162499983E-3,1.649999991E-3,7.933750004E-2
2.371911220E-1,2.062499989E-3,1.649999991E-3,8.139999956E-2
2.396915060E-1,-1.374999993E-4,-5.499999970E-4,8.030000329E-2
2.421920430E-1,-1.099999994E-3,-2.612499986E-3,8.139999956E-2
2.446924290E-1,-2.199999988E-3,-5.499999970E-4,8.139999956E-2
2.471929660E-1,-1.374999993E-4,-5.499999970E-4,8.566249907E-2
2.496935810E-1,9.624999948E-4,5.499999970E-4,8.359999955E-2
2.521939680E-1,3.162499983E-3,3.712499980E-3,8.566249907E-2
2.546945040E-1,2.062499989E-3,5.912499968E-3,8.249999583E-2
2.571948910E-1,9.624999948E-4,1.649999991E-3,8.456250280E-2
2.596954900E-1,2.062499989E-3,5.499999970E-4,8.359999955E-2
2.621960310E-1,-1.099999994E-3,-5.499999970E-4,8.249999583E-2
2.646964150E-1,-1.099999994E-3,-5.499999970E-4,8.030000329E-2
2.671969520E-1,-2.199999988E-3,-1.649999991E-3,7.823749632E-2
2.696975570E-1,-1.374999993E-4,-5.499999970E-4,7.713750005E-2
2.721979440E-1,9.624999948E-4,1.649999991E-3,7.603749633E-2
2.746984800E-1,2.062499989E-3,1.649999991E-3,7.191249728E-2
2.771988670E-1,3.162499983E-3,1.649999991E-3,7.191249728E-2
2.796994510E-1,3.162499983E-3,2.612499986E-3,6.764999777E-2
2.821999920E-1,9.624999948E-4,1.649999991E-3,6.544999778E-2
2.847003760E-1,-1.374999993E-4,5.499999970E-4,6.544999778E-2
2.872009130E-1,9.624999948E-4,-1.649999991E-3,6.118749827E-2
2.897015280E-1,-1.099999994E-3,-1.649999991E-3,6.118749827E-2
2.922018910E-1,-1.099999994E-3,-1.649999991E-3,5.692499876E-2
2.947024270E-1,-1.374999993E-4,-5.499999970E-4,5.582499877E-2
2.972028140E-1,-1.374999993E-4,5.499999970E-4,5.266249925E-2
2.997034270E-1,9.624999948E-4,2.612499986E-3,4.949999973E-2
3.022039680E-1,9.624999948E-4,2.612499986E-3,4.633750021E-2
3.047043520E-1,3.162499983E-3,2.612499986E-3,4.413750023E-2
3.072048890E-1,-1.374999993E-4,3.712499980E-3,3.987500072E-2
3.097055040E-1,-1.099999994E-3,1.649999991E-3,3.561250120E-2
3.122058870E-1,-1.099999994E-3,-1.649999991E-3,3.135000169E-2
3.147064230E-1,-1.099999994E-3,-2.612499986E-3,2.708750032E-2
3.172068100E-1,-3.299999982E-3,-2.612499986E-3,2.282499894E-2
3.197074230E-1,2.062499989E-3,-5.499999970E-4,1.869999990E-2
3.222077330E-1,2.062499989E-3,5.499999970E-4,1.539999992E-2
3.247083310E-1,2.062499989E-3,2.612499986E-3,1.017499994E-2
3.272088700E-1,2.062499989E-3,1.649999991E-3,5.912499968E-3
3.297092560E-1,2.062499989E-3,2.612499986E-3,5.499999970E-4
3.322097930E-1,2.062499989E-3,5.499999970E-4,-1.649999991E-3
3.347104130E-1,9.624999948E-4,-5.499999970E-4,-6.874999963E-3
3.372108000E-1,-1.374999993E-4,-1.649999991E-3,-1.003750041E-2
3.397113360E-1,-1.374999993E-4,-1.649999991E-3,-1.429999992E-2
3.422117230E-1,-1.099999994E-3,-1.649999991E-3,-1.649999991E-2
3.447123500E-1,-1.374999993E-4,5.499999970E-4,-1.966249943E-2
3.472128910E-1,9.624999948E-4,5.499999970E-4,-2.502499893E-2
3.497132750E-1,2.062499989E-3,2.612499986E-3,-2.818750031E-2
3.522138120E-1,3.162499983E-3,2.612499986E-3,-3.038750030E-2
3.547144270E-1,9.624999948E-4,2.612499986E-3,-3.561250120E-2
3.572147850E-1,9.624999948E-4,5.499999970E-4,-3.781250119E-2
3.597153210E-1,-1.099999994E-3,5.499999970E-4,-4.303750023E-2
3.622157080E-1,-1.374999993E-4,-1.649999991E-3,-4.729999974E-2
3.647163210E-1,-1.099999994E-3,-1.649999991E-3,-5.156249925E-2
3.672168670E-1,-1.374999993E-4,-3.712499980E-3,-5.266249925E-2
3.697172520E-1,9.624999948E-4,-5.499999970E-4,-5.898749828E-2
3.722177880E-1,2.062499989E-3,-5.499999970E-4,-5.802499875E-2
3.747184030E-1,3.162499983E-3,2.612499986E-3,-6.324999779E-2
3.772187900E-1,9.624999948E-4,1.649999991E-3,-6.544999778E-2
3.797193260E-1,9.624999948E-4,-5.499999970E-4,-6.751249731E-2
3.822197130E-1,9.624999948E-4,-1.649999991E-3,-6.861250103E-2
3.847203270E-1,-1.099999994E-3,-1.649999991E-3,-6.861250103E-2
3.872208670E-1,-1.374999993E-4,-2.612499986E-3,-6.971249729E-2
3.897212520E-1,-1.374999993E-4,-1.649999991E-3,-7.287500054E-2
3.922218650E-1,-1.099999994E-3,-1.649999991E-3,-7.081250101E-2
3.947224050E-1,9.624999948E-4,-1.649999991E-3,-7.177499682E-2
3.972227900E-1,9.624999948E-4,5.499999970E-4,-7.177499682E-2
3.997233270E-1,2.062499989E-3,2.612499986E-3,-7.177499682E-2
4.022239420E-1,9.624999948E-4,1.649999991E-3,-7.177499682E-2
4.047242520E-1,9.624999948E-4,1.649999991E-3,-7.177499682E-2
4.072248650E-1,-1.374999993E-4,-5.499999970E-4,-7.287500054E-2
4.097252380E-1,-1.099999994E-3,-1.649999991E-3,-7.397499681E-2
4.122257740E-1,-3.299999982E-3,-5.499999970E-4,-7.287500054E-2
4.147261610E-1,-1.099999994E-3,-2.612499986E-3,-7.177499682E-2
4.172267740E-1,9.624999948E-4,-1.649999991E-3,-7.081250101E-2
4.197272860E-1,9.624999948E-4,-1.649999991E-3,-7.081250101E-2
4.222276700E-1,9.624999948E-4,2.612499986E-3,-6.751249731E-2
4.247282070E-1,3.162499983E-3,1.649999991E-3,-6.655000150E-2
4.272288220E-1,9.624999948E-4,2.612499986E-3,-6.228749827E-2
4.297291940E-1,9.624999948E-4,-5.499999970E-4,-6.118749827E-2
4.322297300E-1,9.624999948E-4,-2.612499986E-3,-5.692499876E-2
4.347301170E-1,-1.099999994E-3,-1.649999991E-3,-5.486249924E-2
4.372307300E-1,-1.099999994E-3,-5.499999970E-4,-5.156249925E-2
4.397312620E-1,-1.099999994E-3,5.499999970E-4,-4.729999974E-2
4.422316460E-1,-1.374999993E-4,-5.499999970E-4,-4.207500070E-2
4.447321830E-1,9.624999948E-4,-5.499999970E-4,-4.097500071E-2
4.472327980E-1,9.624999948E-4,5.499999970E-4,-3.781250119E-2
4.497331940E-1,2.062499989E-3,1.649999991E-3,-3.355000168E-2
4.522337300E-1,9.624999948E-4,1.649999991E-3,-2.928750031E-2
4.547341170E-1,-1.099999994E-3,1.649999991E-3,-2.612499893E-2
4.572347300E-1,-1.099999994E-3,-1.649999991E-3,-2.282499894E-2
4.597352710E-1,-1.374999993E-4,-1.649999991E-3,-2.186249942E-2
4.622356550E-1,-1.099999994E-3,-5.499999970E-4,-1.649999991E-2
4.647361920E-1,-1.099999994E-3,-1.649999991E-3,-1.539999992E-2
4.672368070E-1,-1.374999993E-4,-1.649999991E-3,-7.974999957E-3
4.697371940E-1,9.624999948E-4,-5.499999970E-4,-3.712499980E-3
4.722377250E-1,-1.374999993E-4,2.612499986E-3,-5.499999970E-4
4.747381120E-1,2.062499989E-3,2.612499986E-3,4.812499974E-3
