"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.394447890E-1,9.624999948E-4,-5.499999970E-4,-5.774999969E-3
3.419454180E-1,-2.199999988E-3,-5.499999970E-4,-6.874999963E-3
3.444460330E-1,9.624999948E-4,-5.499999970E-4,-7.974999957E-3
3.469466480E-1,2.062499989E-3,5.499999970E-4,-5.774999969E-3
3.494472630E-1,3.162499983E-3,1.649999991E-3,-5.774999969E-3
3.519478690E-1,9.624999948E-4,5.499999970E-4,-5.774999969E-3
3.544484850E-1,-1.374999993E-4,-5.499999970E-4,-6.874999963E-3
3.569491010E-1,-1.374999993E-4,5.499999970E-4,-5.774999969E-3
3.594497170E-1,2.062499989E-3,-5.499999970E-4,-4.812499974E-3
3.619503470E-1,-1.374999993E-4,-5.499999970E-4,-5.774999969E-3
3.644509620E-1,-1.374999993E-4,-1.649999991E-3,-4.812499974E-3
3.669515770E-1,9.624999948E-4,-1.649999991E-3,-4.812499974E-3
3.694521920E-1,-1.374999993E-4,-5.499999970E-4,-6.874999963E-3
3.719528020E-1,2.062499989E-3,-1.649999991E-3,-6.874999963E-3
3.744534170E-1,-1.374999993E-4,5.499999970E-4,-4.812499974E-3
3.769540330E-1,-1.374999993E-4,-5.499999970E-4,-6.874999963E-3
3.794546490E-1,-1.374999993E-4,-1.649999991E-3,-6.874999963E-3
3.819552600E-1,-1.374999993E-4,-5.499999970E-4,-5.774999969E-3
3.844558760E-1,2.062499989E-3,5.499999970E-4,-5.774999969E-3
3.869564910E-1,-1.099999994E-3,-5.499999970E-4,-4.812499974E-3
3.894571060E-1,9.624999948E-4,-1.649999991E-3,-4.812499974E-3
3.919577210E-1,-1.374999993E-4,5.499999970E-4,-4.812499974E-3
3.944583260E-1,-1.099999994E-3,1.649999991E-3,-2.612499986E-3
3.969589410E-1,2.062499989E-3,5.499999970E-4,-2.612499986E-3
3.994595560E-1,9.624999948E-4,5.499999970E-4,-5.499999970E-4
4.019601720E-1,2.062499989E-3,-5.499999970E-4,-5.499999970E-4
4.044608030E-1,9.624999948E-4,5.499999970E-4,1.649999991E-3
4.069614190E-1,-1.374999993E-4,5.499999970E-4,2.612499986E-3
4.094620350E-1,9.624999948E-4,5.499999970E-4,1.649999991E-3
4.119626500E-1,9.624999948E-4,5.499999970E-4,2.612499986E-3
4.144632700E-1,9.624999948E-4,-5.499999970E-4,2.612499986E-3
4.169638850E-1,9.624999948E-4,-5.499999970E-4,2.612499986E-3
4.194645000E-1,-1.374999993E-4,-5.499999970E-4,1.649999991E-3
4.219651150E-1,-1.099999994E-3,-1.649999991E-3,3.712499980E-3
4.244657110E-1,9.624999948E-4,-5.499999970E-4,1.649999991E-3
4.269663270E-1,2.062499989E-3,-1.649999991E-3,1.649999991E-3
4.294669430E-1,-1.374999993E-4,-5.499999970E-4,1.649999991E-3
4.319675590E-1,-1.099999994E-3,5.499999970E-4,1.649999991E-3
4.344681700E-1,-1.099999994E-3,5.499999970E-4,1.649999991E-3
4.369687850E-1,-1.374999993E-4,5.499999970E-4,5.499999970E-4
4.394694000E-1,-1.374999993E-4,5.499999970E-4,-5.499999970E-4
4.419697850E-1,-1.374999993E-4,-5.499999970E-4,-1.649999991E-3
4.444703840E-1,2.062499989E-3,1.649999991E-3,-5.499999970E-4
4.469710000E-1,-1.374999993E-4,1.649999991E-3,-2.612499986E-3
4.494716150E-1,-1.374999993E-4,-5.499999970E-4,-2.612499986E-3
4.519722310E-1,2.062499989E-3,5.499999970E-4,-2.612499986E-3
4.544728460E-1,9.624999948E-4,5.499999970E-4,-3.712499980E-3
4.569734460E-1,9.624999948E-4,-1.649999991E-3,-4.812499974E-3
4.594740620E-1,9.624999948E-4,5.499999970E-4,-5.774999969E-3
4.619746780E-1,-1.374999993E-4,1.649999991E-3,-7.974999957E-3
4.644752940E-1,-1.099999994E-3,-5.499999970E-4,-9.074999951E-3
4.669759250E-1,-1.374999993E-4,-5.499999970E-4,-1.223750040E-2
4.694767690E-1,9.624999948E-4,-5.499999970E-4,-1.333750039E-2
4.719771560E-1,-1.374999993E-4,-1.649999991E-3,-1.539999992E-2
4.744780000E-1,-1.374999993E-4,1.649999991E-3,-1.649999991E-2
4.769783870E-1,-1.374999993E-4,5.499999970E-4,-1.649999991E-2
4.794792310E-1,9.624999948E-4,-5.499999970E-4,-1.539999992E-2
4.819796170E-1,9.624999948E-4,1.649999991E-3,-1.759999990E-2
4.844804620E-1,9.624999948E-4,-5.499999970E-4,-1.649999991E-2
4.869808480E-1,-1.374999993E-4,5.499999970E-4,-1.759999990E-2
4.894816920E-1,9.624999948E-4,-5.499999970E-4,-1.649999991E-2
4.919820790E-1,2.062499989E-3,-5.499999970E-4,-1.539999992E-2
4.944829230E-1,9.624999948E-4,5.499999970E-4,-1.539999992E-2
4.969833050E-1,-1.374999993E-4,5.499999970E-4,-1.429999992E-2
4.994841490E-1,9.624999948E-4,5.499999970E-4,-1.429999992E-2
5.019845350E-1,-1.374999993E-4,-5.499999970E-4,-1.223750040E-2
5.044851490E-1,-1.099999994E-3,1.649999991E-3,-1.113750041E-2
5.069857640E-1,9.624999948E-4,-5.499999970E-4,-1.113750041E-2
5.094863800E-1,9.624999948E-4,-1.649999991E-3,-7.974999957E-3
5.119869950E-1,9.624999948E-4,-5.499999970E-4,-1.003750041E-2
5.144876100E-1,-1.374999993E-4,-5.499999970E-4,-7.974999957E-3
5.169882260E-1,2.062499989E-3,-5.499999970E-4,-7.974999957E-3
5.194888550E-1,-1.374999993E-4,5.499999970E-4,-6.874999963E-3
5.219894710E-1,-1.374999993E-4,-1.649999991E-3,-5.774999969E-3
5.244900870E-1,-1.374999993E-4,-1.649999991E-3,-4.812499974E-3
5.269907030E-1,-1.374999993E-4,-1.649999991E-3,-2.612499986E-3
5.294913050E-1,2.062499989E-3,5.499999970E-4,-5.499999970E-4
5.319919200E-1,-1.374999993E-4,5.499999970E-4,2.612499986E-3
5.344925350E-1,-1.374999993E-4,-5.499999970E-4,1.649999991E-3
5.369931500E-1,-1.374999993E-4,-5.499999970E-4,5.912499968E-3
5.394937700E-1,9.624999948E-4,-5.499999970E-4,4.812499974E-3
5.419943850E-1,-1.374999993E-4,5.499999970E-4,9.074999951E-3
5.444950000E-1,9.624999948E-4,-5.499999970E-4,1.017499994E-2
5.469956160E-1,-1.374999993E-4,5.499999970E-4,1.223750040E-2
5.494962370E-1,-1.374999993E-4,1.649999991E-3,1.333750039E-2
5.519968530E-1,-1.374999993E-4,-5.499999970E-4,1.333750039E-2
5.544974690E-1,-1.374999993E-4,5.499999970E-4,1.539999992E-2
5.569980840E-1,9.624999948E-4,-5.499999970E-4,1.539999992E-2
5.594987080E-1,9.624999948E-4,5.499999970E-4,1.649999991E-2
5.619993230E-1,-1.374999993E-4,5.499999970E-4,1.869999990E-2
5.644999380E-1,9.624999948E-4,5.499999970E-4,1.649999991E-2
5.670005530E-1,-1.099999994E-3,-1.649999991E-3,1.869999990E-2
5.695011680E-1,-1.374999993E-4,-5.499999970E-4,1.649999991E-2
5.720017830E-1,-1.099999994E-3,-5.499999970E-4,1.649999991E-2
5.745023990E-1,-1.374999993E-4,-5.499999970E-4,1.759999990E-2
5.770030150E-1,-1.374999993E-4,5.499999970E-4,1.759999990E-2
5.795036310E-1,9.624999948E-4,-1.649999991E-3,1.869999990E-2
5.820042170E-1,-2.199999988E-3,5.499999970E-4,1.759999990E-2
5.845048320E-1,-1.374999993E-4,-5.499999970E-4,1.649999991E-2
5.870054470E-1,-1.099999994E-3,1.649999991E-3,1.759999990E-2
5.895060620E-1,9.624999948E-4,1.649999991E-3,1.649999991E-2
5.920066770E-1,9.624999948E-4,5.499999970E-4,1.649999991E-2
5.945072920E-1,2.062499989E-3,5.499999970E-4,1.759999990E-2
5.970079070E-1,9.624999948E-4,-5.499999970E-4,1.443750039E-2
5.995085230E-1,9.624999948E-4,5.499999970E-4,1.333750039E-2
6.020091350E-1,-1.374999993E-4,-1.649999991E-3,1.333750039E-2
6.045097510E-1,-1.374999993E-4,-5.499999970E-4,1.333750039E-2
6.070103670E-1,-1.374999993E-4,-5.499999970E-4,9.074999951E-3
6.095109820E-1,2.062499989E-3,-5.499999970E-4,9.074999951E-3
6.120115970E-1,-1.374999993E-4,-5.499999970E-4,7.974999957E-3
6.145122110E-1,-1.374999993E-4,-5.499999970E-4,5.912499968E-3
6.170128260E-1,-1.099999994E-3,-1.649999991E-3,3.712499980E-3
6.195134410E-1,-1.374999993E-4,5.499999970E-4,3.712499980E-3
6.220140560E-1,-2.199999988E-3,-5.499999970E-4,2.612499986E-3
6.245146920E-1,-1.374999993E-4,-1.649999991E-3,5.499999970E-4
6.270153080E-1,-1.099999994E-3,-5.499999970E-4,3.712499980E-3
6.295159240E-1,-1.374999993E-4,-5.499999970E-4,1.649999991E-3
6.320165400E-1,-1.374999993E-4,5.499999970E-4,2.612499986E-3
6.345171450E-1,-1.374999993E-4,-5.499999970E-4,1.649999991E-3
6.370177600E-1,-1.374999993E-4,5.499999970E-4,2.612499986E-3
6.395183750E-1,9.624999948E-4,5.499999970E-4,3.712499980E-3
6.420189900E-1,-1.099999994E-3,-5.499999970E-4,2.612499986E-3
6.445195950E-1,-1.374999993E-4,-5.499999970E-4,3.712499980E-3
6.470202100E-1,-1.374999993E-4,1.649999991E-3,2.612499986E-3
6.495208260E-1,-1.099999994E-3,5.499999970E-4,3.712499980E-3
6.520214420E-1,9.624999948E-4,-5.499999970E-4,3.712499980E-3
6.545220580E-1,-1.374999993E-4,-1.649999991E-3,2.612499986E-3
6.570226740E-1,-1.374999993E-4,-5.499999970E-4,2.612499986E-3
6.595232890E-1,9.624999948E-4,5.499999970E-4,1.649999991E-3
6.620239040E-1,-1.374999993E-4,5.499999970E-4,1.649999991E-3
6.645245190E-1,-1.374999993E-4,-2.612499986E-3,5.499999970E-4
6.670251250E-1,-1.374999993E-4,5.499999970E-4,5.499999970E-4
6.695257400E-1,-1.099999994E-3,-5.499999970E-4,5.499999970E-4
6.720263550E-1,-1.099999994E-3,-1.649999991E-3,-5.499999970E-4
6.745269700E-1,-1.099999994E-3,-5.499999970E-4,5.499999970E-4
6.770275810E-1,-1.099999994E-3,-5.499999970E-4,-5.499999970E-4
6.795281970E-1,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
6.820288130E-1,-1.099999994E-3,5.499999970E-4,-2.612499986E-3
6.845294290E-1,-1.374999993E-4,-5.499999970E-4,-2.612499986E-3
6.870300490E-1,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
6.895306640E-1,-1.374999993E-4,5.499999970E-4,-3.712499980E-3
6.920312030E-1,-1.374999993E-4,5.499999970E-4,-5.774999969E-3
