"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.891884800E-1,5.326322280E-4,5.326322280E-4,-6.231797114E-2
2.911890270E-1,2.130528912E-3,1.065264456E-3,-6.231797114E-2
2.931899250E-1,1.065264456E-3,1.597896684E-3,-6.391586363E-2
2.951909020E-1,2.130528912E-3,5.326322280E-4,-6.444849819E-2
2.971921130E-1,4.261057824E-3,1.065264456E-3,-6.604639441E-2
2.991931670E-1,2.663161140E-3,1.597896684E-3,-6.657902896E-2
3.011936360E-1,2.663161140E-3,2.130528912E-3,-6.711166352E-2
3.031936360E-1,2.663161140E-3,0.000000000E0,-6.817692518E-2
3.051946130E-1,4.793690052E-3,-2.663161140E-3,-7.030745596E-2
3.071951600E-1,3.728425596E-3,-5.326322280E-4,-7.030745596E-2
3.091956280E-1,1.065264456E-3,-1.065264456E-3,-7.190535218E-2
3.111963320E-1,3.728425596E-3,-1.597896684E-3,-7.456851006E-2
3.131972300E-1,3.195793368E-3,-3.728425596E-3,-7.190535218E-2
3.151988710E-1,2.663161140E-3,-3.728425596E-3,-7.137271762E-2
3.172000420E-1,4.261057824E-3,-4.793690052E-3,-7.297061384E-2
3.192004720E-1,1.597896684E-3,-5.326322280E-3,-7.190535218E-2
3.212016440E-1,2.663161140E-3,-3.728425596E-3,-7.137271762E-2
3.232018390E-1,4.793690052E-3,-4.793690052E-3,-7.190535218E-2
3.252001990E-1,3.728425596E-3,-3.195793368E-3,-7.190535218E-2
3.271996910E-1,3.728425596E-3,-1.597896684E-3,-7.084008306E-2
3.291992220E-1,3.195793368E-3,-2.663161140E-3,-6.657902896E-2
3.311993780E-1,4.793690052E-3,5.326322280E-4,-6.551376730E-2
3.332003940E-1,3.195793368E-3,5.326322280E-4,-6.444849819E-2
3.352016050E-1,3.728425596E-3,-5.326322280E-4,-6.178534031E-2
3.372028550E-1,3.195793368E-3,1.065264456E-3,-6.125270575E-2
3.392036360E-1,3.728425596E-3,5.326322280E-4,-5.912217870E-2
3.412041830E-1,5.326322280E-3,1.065264456E-3,-5.912217870E-2
3.432039100E-1,4.793690052E-3,1.065264456E-3,-5.645901710E-2
3.452033630E-1,3.728425596E-3,0.000000000E0,-5.539375171E-2
3.472030500E-1,4.261057824E-3,2.130528912E-3,-5.379585549E-2
3.492037140E-1,5.858954508E-3,1.597896684E-3,-5.219795927E-2
3.512041050E-1,4.261057824E-3,2.130528912E-3,-5.273059011E-2
3.532055500E-1,3.728425596E-3,0.000000000E0,-5.060006306E-2
3.552055890E-1,4.793690052E-3,1.065264456E-3,-4.900216311E-2
3.572059800E-1,5.326322280E-3,-3.195793368E-3,-4.793690145E-2
3.592074250E-1,3.195793368E-3,-1.597896684E-3,-4.527373984E-2
3.612087920E-1,3.728425596E-3,-2.663161140E-3,-4.420847446E-2
3.632104330E-1,4.261057824E-3,-2.663161140E-3,-4.048004746E-2
3.652118000E-1,6.391586736E-3,-2.663161140E-3,-3.781688958E-2
3.672141050E-1,5.858954508E-3,-2.130528912E-3,-3.781688958E-2
3.692162530E-1,5.326322280E-3,-3.195793368E-3,-3.621899337E-2
3.712182850E-1,4.793690052E-3,-1.597896684E-3,-3.568635881E-2
3.732204330E-1,5.858954508E-3,-5.326322280E-4,-3.355583176E-2
3.752217610E-1,3.728425596E-3,-3.728425596E-3,-2.929477207E-2
3.772230500E-1,6.391586736E-3,-3.195793368E-3,-2.929477207E-2
3.792237530E-1,5.858954508E-3,-1.597896684E-3,-2.663161233E-2
3.812238320E-1,6.391586736E-3,2.663161140E-3,-2.716424316E-2
3.832244960E-1,4.261057824E-3,2.130528912E-3,-2.503371425E-2
3.852245740E-1,4.793690052E-3,2.663161140E-3,-2.450108156E-2
3.872243780E-1,5.858954508E-3,3.728425596E-3,-2.237055451E-2
3.892254720E-1,5.326322280E-3,3.728425596E-3,-2.290318534E-2
3.912254720E-1,7.989482954E-3,7.989482954E-3,-2.183792181E-2
3.932261750E-1,6.924218964E-3,4.793690052E-3,-2.237055451E-2
3.952271910E-1,6.924218964E-3,6.391586736E-3,-2.077265643E-2
3.972286360E-1,6.391586736E-3,5.326322280E-3,-2.343581803E-2
3.992300420E-1,4.261057824E-3,5.326322280E-3,-2.183792181E-2
4.012307850E-1,6.924218964E-3,2.130528912E-3,-2.290318534E-2
4.032321520E-1,5.326322280E-3,5.326322280E-4,-2.077265643E-2
4.052330110E-1,7.456851192E-3,1.065264456E-3,-2.130528912E-2
4.072341440E-1,6.924218964E-3,-1.597896684E-3,-2.077265643E-2
4.092359020E-1,5.858954508E-3,-3.195793368E-3,-2.290318534E-2
4.112368780E-1,8.522115648E-3,-1.065264456E-3,-2.183792181E-2
4.132372690E-1,6.924218964E-3,5.326322280E-4,-2.024002373E-2
4.152387920E-1,5.858954508E-3,-5.326322280E-4,-2.077265643E-2
4.172402770E-1,6.391586736E-3,-5.326322280E-4,-2.077265643E-2
4.192420740E-1,5.858954508E-3,1.597896684E-3,-2.024002373E-2
4.212435580E-1,7.456851192E-3,5.326322280E-4,-1.917476021E-2
4.232451990E-1,6.924218964E-3,3.195793368E-3,-2.024002373E-2
